userid,rumour_ratio,sum_RR_following,following_count,avg_RR_following,avg_userRR_followingRR,userRR_OR_avgfollowingRR,user_status1,user_status2
16567644,0,40.7195,76,0.535783,0.267891,0.535783,-1,-1
16589206,0.666667,23.615,82,0.287988,0.477327,0.666667,0,-1
16591979,0,19.4872,46,0.423635,0.211818,0.423635,-1,-1
16671007,1,26.396,54,0.488815,0.744407,1,1,1
16672510,0,3.04762,8,0.380952,0.190476,0.380952,-1,-1
16675569,0.5,36.7491,85,0.432342,0.466171,0.5,0,-1
16681111,0,5.36871,25,0.214748,0.107374,0.214748,-1,-1
16683666,0,6.91476,19,0.363935,0.181967,0.363935,-1,-1
16705804,0,0.333333,4,0.0833332,0.0416666,0.0833332,-1,-1
16721461,0,10.9818,24,0.457575,0.228787,0.457575,-1,-1
16807528,0,13.1138,43,0.304972,0.152486,0.304972,-1,-1
16827148,0,47.8402,107,0.447105,0.223552,0.447105,-1,-1
16832632,0,45.3614,132,0.343647,0.171823,0.343647,-1,-1
16887175,1,15.2568,36,0.4238,0.7119,1,1,1
16887934,0,8.75684,29,0.30196,0.15098,0.30196,-1,-1
16900353,0,8.13095,19,0.427945,0.213972,0.427945,-1,-1
16931360,0,32.3686,74,0.437414,0.218707,0.437414,-1,-1
16955991,1,68.2635,186,0.367008,0.683504,1,1,1
16973333,0.235294,6.48411,20,0.324205,0.27975,0.235294,-1,-1
16992416,0,20.1727,40,0.504318,0.252159,0.504318,-1,-1
17001490,0,1.9,11,0.172727,0.0863636,0.172727,-1,-1
17004618,1,17.706,47,0.376724,0.688362,1,1,1
17027378,0,16.7827,38,0.44165,0.220825,0.44165,-1,-1
17045133,0,8.27757,19,0.435662,0.217831,0.435662,-1,-1
17060020,0,10.7977,32,0.337428,0.168714,0.337428,-1,-1
17152053,0,30.6356,75,0.408475,0.204237,0.408475,-1,-1
17175213,0,19.6936,43,0.45799,0.228995,0.45799,-1,-1
17316885,0,133.083,303,0.439218,0.219609,0.439218,-1,-1
17383707,0,24.8116,82,0.302581,0.15129,0.302581,-1,-1
17441447,0,48.0321,146,0.328987,0.164494,0.328987,-1,-1
17442320,0,7.4,30,0.246667,0.123333,0.246667,-1,-1
17463660,0,13.2778,37,0.358859,0.17943,0.358859,-1,-1
17469289,0.6,40.3068,73,0.552148,0.576074,0.6,1,1
17525171,0,249.429,748,0.333461,0.166731,0.333461,-1,-1
17527559,0,2.51111,10,0.251111,0.125556,0.251111,-1,-1
17537467,0.2,34.288,96,0.357167,0.278583,0.2,-1,-1
17672825,0,21.7204,53,0.409819,0.204909,0.409819,-1,-1
17735875,0,3.7,16,0.23125,0.115625,0.23125,-1,-1
17782313,0,0,0,0,0,0,-1,-1
17945263,0,4.99371,14,0.356694,0.178347,0.356694,-1,-1
17983365,1,42.0865,79,0.53274,0.76637,1,1,1
17994522,0,7.64102,22,0.347319,0.17366,0.347319,-1,-1
17995040,0,2.25,10,0.225,0.1125,0.225,-1,-1
18018877,0,0,4,0,0,0,-1,-1
18021754,0,0.660377,4,0.165094,0.0825471,0.165094,-1,-1
18213483,0,18.0119,54,0.333554,0.166777,0.333554,-1,-1
18424289,0.5,0.4,4,0.1,0.3,0.5,-1,-1
18510860,0.2,18.3168,51,0.359153,0.279576,0.2,-1,-1
18576537,0,2.8,5,0.56,0.28,0.56,-1,-1
18622869,0,13.4237,30,0.447457,0.223728,0.447457,-1,-1
18643437,0.285714,2.66667,9,0.296297,0.291005,0.285714,-1,-1
18650093,0,19.8676,51,0.389561,0.19478,0.389561,-1,-1
18655567,1,55.7446,140,0.398176,0.699088,1,1,1
18668407,0,0,1,0,0,0,-1,-1
18696855,0,6.85833,25,0.274333,0.137167,0.274333,-1,-1
18725815,0,15.0273,52,0.288987,0.144493,0.288987,-1,-1
18980276,0,2,7,0.285714,0.142857,0.285714,-1,-1
18991263,0,1,2,0.5,0.25,0.5,-1,-1
19017675,0,5.58894,15,0.372596,0.186298,0.372596,-1,-1
19038934,0.878049,19.7081,36,0.547446,0.712748,0.878049,1,1
19062754,0,4.68023,10,0.468023,0.234011,0.468023,-1,-1
19150955,0,5.68555,20,0.284277,0.142139,0.284277,-1,-1
19178965,0,20.0333,37,0.54144,0.27072,0.54144,-1,-1
19341389,0,4.82089,27,0.178551,0.0892757,0.178551,-1,-1
19346439,0,28.2358,68,0.415233,0.207616,0.415233,-1,-1
19348870,0,20.2529,49,0.413324,0.206662,0.413324,-1,-1
19379616,0,3,5,0.6,0.3,0.6,-1,-1
19391273,0,2.5,8,0.3125,0.15625,0.3125,-1,-1
19530437,0,6.36666,22,0.289394,0.144697,0.289394,-1,-1
19533817,0,4.58538,18,0.254743,0.127372,0.254743,-1,-1
19534873,0,16.8596,58,0.290683,0.145341,0.290683,-1,-1
19636948,0.75,17.5533,37,0.474414,0.612207,0.75,1,1
19662223,0,3.23334,9,0.35926,0.17963,0.35926,-1,-1
19706851,0,24.3189,53,0.458847,0.229424,0.458847,-1,-1
19814041,0,4.92772,19,0.259354,0.129677,0.259354,-1,-1
19897138,0,8.51409,21,0.405433,0.202716,0.405433,-1,-1
19899606,0,11.8247,19,0.622353,0.311176,0.622353,-1,-1
19906615,0,4.75,12,0.395833,0.197917,0.395833,-1,-1
19915842,0,0.99371,9,0.110412,0.0552061,0.110412,-1,-1
19929890,0,4.28538,18,0.238077,0.119038,0.238077,-1,-1
19968074,0,2.23529,16,0.139706,0.0698528,0.139706,-1,-1
20052487,0,11.4713,38,0.301876,0.150938,0.301876,-1,-1
20098015,0,7.26356,27,0.269021,0.13451,0.269021,-1,-1
20136892,0,3.708,12,0.309,0.1545,0.309,-1,-1
20159596,0,45.2184,94,0.481047,0.240523,0.481047,-1,-1
20222791,0,0.7,9,0.0777778,0.0388889,0.0777778,-1,-1
20304663,0,7.72687,23,0.335951,0.167975,0.335951,-1,-1
20375332,0,36.0241,101,0.356674,0.178337,0.356674,-1,-1
20548283,0,19.0656,48,0.3972,0.1986,0.3972,-1,-1
20598137,0,8.04133,17,0.473019,0.23651,0.473019,-1,-1
20622594,0,7.70326,16,0.481454,0.240727,0.481454,-1,-1
20639175,0.75,11.8333,35,0.338095,0.544048,0.75,0,1
20646711,0,4.21183,13,0.323987,0.161993,0.323987,-1,-1
20678866,0,6.0969,12,0.508075,0.254037,0.508075,-1,-1
20748745,0,11.9879,28,0.428139,0.21407,0.428139,-1,-1
20771519,0,38.9664,123,0.3168,0.1584,0.3168,-1,-1
20772763,0.5,44.77,105,0.426381,0.46319,0.5,0,-1
20779110,0,18.4202,33,0.558188,0.279094,0.558188,-1,-1
20848139,0,4.97215,7,0.710307,0.355154,0.710307,0,-1
20878297,0,11.3015,39,0.289782,0.144891,0.289782,-1,-1
20891396,0,4.32521,12,0.360434,0.180217,0.360434,-1,-1
20973388,0,4.44341,15,0.296227,0.148114,0.296227,-1,-1
21182691,0,2.26984,6,0.378307,0.189153,0.378307,-1,-1
21186391,0,0.5,8,0.0625,0.03125,0.0625,-1,-1
21282561,0,4.66159,18,0.258977,0.129489,0.258977,-1,-1
21291400,0,13.6242,25,0.544968,0.272484,0.544968,-1,-1
21355321,0,7.46556,12,0.62213,0.311065,0.62213,-1,-1
21368060,0,8.06667,37,0.218018,0.109009,0.218018,-1,-1
21439144,0,0,0,0,0,0,-1,-1
21661279,0,3.68611,8,0.460764,0.230382,0.460764,-1,-1
21733692,0,17.11,48,0.356458,0.178229,0.356458,-1,-1
21744712,0,30.3979,80,0.379974,0.189987,0.379974,-1,-1
21749564,0,30.9171,72,0.429404,0.214702,0.429404,-1,-1
21866939,0.75,23.5052,54,0.435282,0.592641,0.75,1,1
21998314,0,23.2888,64,0.363887,0.181944,0.363887,-1,-1
22021978,0,12.8503,33,0.389403,0.194701,0.389403,-1,-1
22162815,0,23.4135,54,0.433583,0.216792,0.433583,-1,-1
22240612,0.5,0,0,0,0.25,0.5,-1,-1
22280546,0,0,2,0,0,0,-1,-1
22369602,0,5.52468,22,0.251122,0.125561,0.251122,-1,-1
22434517,0,3.33333,12,0.277777,0.138889,0.277777,-1,-1
22479281,0,2.43815,12,0.203179,0.10159,0.203179,-1,-1
22516998,0,2.41509,13,0.185776,0.0928881,0.185776,-1,-1
22634051,0,0,1,0,0,0,-1,-1
22650211,0.5,8.83334,19,0.464913,0.482456,0.5,0,-1
22657914,0,0.2,5,0.04,0.02,0.04,-1,-1
22662704,0,6.57752,19,0.346185,0.173093,0.346185,-1,-1
22799750,1,17.5516,35,0.501474,0.750737,1,1,1
22800916,0,18.1402,38,0.477374,0.238687,0.477374,-1,-1
22993014,0.928571,42.0472,75,0.560629,0.7446,0.928571,1,1
23052167,0,12.3698,29,0.426545,0.213272,0.426545,-1,-1
23190207,0,8.77537,30,0.292512,0.146256,0.292512,-1,-1
23286093,0,22.0601,61,0.361641,0.18082,0.361641,-1,-1
23398730,0,68.9488,137,0.503276,0.251638,0.503276,-1,-1
23465218,0,0,5,0,0,0,-1,-1
23569016,0,0,1,0,0,0,-1,-1
23570520,0,3.86038,14,0.275741,0.137871,0.275741,-1,-1
23583267,0,55.4712,132,0.420236,0.210118,0.420236,-1,-1
23745072,0,36.2271,80,0.452839,0.226419,0.452839,-1,-1
23818581,0,4.10833,12,0.342361,0.17118,0.342361,-1,-1
23835021,0,6.07087,23,0.263951,0.131975,0.263951,-1,-1
23949317,0,5.27727,19,0.277751,0.138876,0.277751,-1,-1
23963789,0,14.9606,36,0.415572,0.207786,0.415572,-1,-1
24069453,0,20.5408,67,0.306579,0.15329,0.306579,-1,-1
24127595,0,0.756757,1,0.756757,0.378379,0.756757,0,-1
24138795,0.333333,18.4284,39,0.472523,0.402928,0.333333,0,-1
24157295,0,14.9809,35,0.428026,0.214013,0.428026,-1,-1
24187097,0,6.09985,13,0.469219,0.23461,0.469219,-1,-1
24506246,0,28.2012,65,0.433865,0.216932,0.433865,-1,-1
24824450,0,23.6651,45,0.52589,0.262945,0.52589,-1,-1
25049056,0.5,9.32727,15,0.621818,0.560909,0.5,1,1
25058787,0,7.33333,17,0.431372,0.215686,0.431372,-1,-1
25067168,1,17.3952,40,0.43488,0.71744,1,1,1
25106021,0,3.50881,10,0.350881,0.175441,0.350881,-1,-1
25110374,0,6.95743,21,0.331306,0.165653,0.331306,-1,-1
25190181,0,7.28533,22,0.331151,0.165576,0.331151,-1,-1
25198840,0,62.6349,153,0.409378,0.204689,0.409378,-1,-1
25235151,0,12.5386,30,0.417953,0.208977,0.417953,-1,-1
25291723,0,19.4417,41,0.474188,0.237094,0.474188,-1,-1
25390350,0,14.0789,30,0.469297,0.234649,0.469297,-1,-1
25545470,1,21.0435,62,0.339411,0.669706,1,1,1
25589776,0,7.33982,27,0.271845,0.135923,0.271845,-1,-1
25675905,0,1.04516,5,0.209032,0.104516,0.209032,-1,-1
25999072,0,40.9528,96,0.426592,0.213296,0.426592,-1,-1
26012202,0,0.4,2,0.2,0.1,0.2,-1,-1
26192631,0,5.78333,24,0.240972,0.120486,0.240972,-1,-1
26566469,0,29.6251,61,0.485657,0.242829,0.485657,-1,-1
27187343,0,38.2428,114,0.335463,0.167732,0.335463,-1,-1
27457454,0.5,49.5759,124,0.399806,0.449903,0.5,0,-1
27571535,0,4.8,13,0.369231,0.184615,0.369231,-1,-1
27725199,0,0.75,5,0.15,0.075,0.15,-1,-1
27844479,0,4.09547,10,0.409547,0.204774,0.409547,-1,-1
27970347,0,0,0,0,0,0,-1,-1
27987687,0,7.40335,19,0.38965,0.194825,0.38965,-1,-1
28139873,1,6.47826,17,0.381074,0.690537,1,1,1
28197830,0,0,2,0,0,0,-1,-1
28279637,0,21.9253,54,0.406024,0.203012,0.406024,-1,-1
28443608,0,2.47826,3,0.826087,0.413043,0.826087,0,-1
28673549,0,6.53374,14,0.466696,0.233348,0.466696,-1,-1
28785486,0.555556,15.3582,28,0.548507,0.552032,0.555556,1,1
28839148,0,8.78214,20,0.439107,0.219554,0.439107,-1,-1
29242390,0,11.7466,37,0.317476,0.158738,0.317476,-1,-1
29465136,0,54.8044,127,0.431531,0.215765,0.431531,-1,-1
29979814,0,8.06666,46,0.175362,0.0876811,0.175362,-1,-1
30138572,0,9.44506,22,0.429321,0.21466,0.429321,-1,-1
30313925,0,0,2,0,0,0,-1,-1
30886757,0,19.0466,56,0.340118,0.170059,0.340118,-1,-1
30974408,0,4.16038,29,0.143461,0.0717307,0.143461,-1,-1
31114386,0,36.0941,91,0.396638,0.198319,0.396638,-1,-1
31135856,0,5.71624,32,0.178632,0.0893162,0.178632,-1,-1
31351557,0,6.53343,13,0.502572,0.251286,0.502572,-1,-1
31540671,0,1.95968,4,0.489919,0.24496,0.489919,-1,-1
32272710,0,27.308,53,0.515245,0.257623,0.515245,-1,-1
32405126,0,16.35,37,0.441892,0.220946,0.441892,-1,-1
32677883,0,0.5,2,0.25,0.125,0.25,-1,-1
33203801,0,6.09387,16,0.380867,0.190433,0.380867,-1,-1
33315010,0,2,11,0.181818,0.0909091,0.181818,-1,-1
33388399,0,0,4,0,0,0,-1,-1
33464913,0,0,6,0,0,0,-1,-1
33519870,0,20.9037,51,0.409876,0.204938,0.409876,-1,-1
34002725,0,16.3062,59,0.276376,0.138188,0.276376,-1,-1
34262462,0.333333,10.7783,20,0.538915,0.436124,0.333333,0,-1
34655603,0,0,0,0,0,0,-1,-1
34713362,1,1.3,5,0.26,0.63,1,1,1
34726009,0,6.00169,19,0.315878,0.157939,0.315878,-1,-1
35466620,1,15.3887,37,0.415911,0.707955,1,1,1
35773039,0,34.7611,76,0.457383,0.228691,0.457383,-1,-1
36048614,0,14.563,43,0.338674,0.169337,0.338674,-1,-1
36093269,0,17.3828,46,0.377887,0.188944,0.377887,-1,-1
36104673,0,11.3366,27,0.419872,0.209936,0.419872,-1,-1
36252186,0,12.1856,39,0.312451,0.156226,0.312451,-1,-1
36311109,0,4.66667,19,0.245614,0.122807,0.245614,-1,-1
37034483,0,0,0,0,0,0,-1,-1
37072821,0,1,3,0.333333,0.166667,0.333333,-1,-1
37074513,0,0,0,0,0,0,-1,-1
37303498,0,19.0881,57,0.334879,0.167439,0.334879,-1,-1
37628540,0,6.62683,15,0.441789,0.220894,0.441789,-1,-1
37675954,0,4.27826,6,0.713043,0.356522,0.713043,0,-1
38142380,0,7.98283,18,0.44349,0.221745,0.44349,-1,-1
38162820,0,5.37416,23,0.233659,0.11683,0.233659,-1,-1
38291055,0,16.1111,43,0.374677,0.187339,0.374677,-1,-1
38708614,0,2.00678,11,0.182435,0.0912173,0.182435,-1,-1
38800236,0,3.69842,19,0.194654,0.0973268,0.194654,-1,-1
39599748,0,34.0794,87,0.391717,0.195859,0.391717,-1,-1
39609732,0,33.8392,95,0.356202,0.178101,0.356202,-1,-1
39750128,0,20.8186,44,0.47315,0.236575,0.47315,-1,-1
40641691,0,2.25,7,0.321429,0.160714,0.321429,-1,-1
41203507,0,4.68277,15,0.312185,0.156092,0.312185,-1,-1
41204528,0,4.61159,12,0.384299,0.19215,0.384299,-1,-1
41542581,0,5.24444,13,0.403419,0.201709,0.403419,-1,-1
41789292,0,25.2553,62,0.407344,0.203672,0.407344,-1,-1
42371615,0,1.3,13,0.1,0.05,0.1,-1,-1
42467881,0,9.99394,28,0.356926,0.178463,0.356926,-1,-1
42970367,0,18.9944,79,0.240435,0.120218,0.240435,-1,-1
42972818,0,1.625,4,0.40625,0.203125,0.40625,-1,-1
43531759,0,17.7202,52,0.340773,0.170387,0.340773,-1,-1
43568964,0,1,3,0.333333,0.166667,0.333333,-1,-1
44089820,0,10.0389,19,0.528361,0.264181,0.528361,-1,-1
44148621,0,0,0,0,0,0,-1,-1
44317593,0,24.4792,71,0.344777,0.172389,0.344777,-1,-1
44361097,0,1.56087,5,0.312174,0.156087,0.312174,-1,-1
44425241,0,17.6198,46,0.383039,0.19152,0.383039,-1,-1
45564482,0,25.0088,51,0.490369,0.245184,0.490369,-1,-1
46017944,0,28.8812,61,0.473462,0.236731,0.473462,-1,-1
46078438,0.333333,2.60676,22,0.118489,0.225911,0.333333,-1,-1
46335511,0,0,3,0,0,0,-1,-1
46376581,0,0.625,2,0.3125,0.15625,0.3125,-1,-1
46775077,0,12.0796,27,0.447393,0.223696,0.447393,-1,-1
47318317,0,2.05,5,0.41,0.205,0.41,-1,-1
47448886,0,9.08333,29,0.313218,0.156609,0.313218,-1,-1
47596039,0,19.048,47,0.405277,0.202638,0.405277,-1,-1
47617445,0,10.1543,35,0.290123,0.145061,0.290123,-1,-1
47624589,0,15.0639,30,0.50213,0.251065,0.50213,-1,-1
47685065,0,5.72826,19,0.301487,0.150744,0.301487,-1,-1
47707475,0,3,10,0.3,0.15,0.3,-1,-1
47722134,0,23.1366,44,0.525832,0.262916,0.525832,-1,-1
47942585,0,10.2107,26,0.392719,0.19636,0.392719,-1,-1
47992292,0,11.7916,25,0.471664,0.235832,0.471664,-1,-1
48300067,0,30.0326,61,0.492338,0.246169,0.492338,-1,-1
48322782,0,14.202,39,0.364154,0.182077,0.364154,-1,-1
48705816,0,2.84804,11,0.258913,0.129457,0.258913,-1,-1
48743186,0,7.5,18,0.416667,0.208333,0.416667,-1,-1
48893763,0,14.0236,30,0.467454,0.233727,0.467454,-1,-1
48956231,1,31.686,75,0.42248,0.71124,1,1,1
49444292,0,0,2,0,0,0,-1,-1
49491544,0,53.6282,113,0.474586,0.237293,0.474586,-1,-1
49592004,0,1.5,7,0.214286,0.107143,0.214286,-1,-1
49595583,0,10.0754,29,0.347428,0.173714,0.347428,-1,-1
49946953,0,48.8369,121,0.403611,0.201806,0.403611,-1,-1
