"userid","rcount","nrcount","rumour_ratio","sum_RR_following","following_count","avg_RR_following","avg_userRR_followingRR","userRR_OR_avgfollowingRR","user_status1","user_status2"
"4465521","0","1","0","8.6492","21","0.411867","0.205933","0.411867","-1","-1"
"4970411","2","3","0.4","0.5","2","0.25","0.325","0.4","-1","-1"
"5392522","1","0","1","8.66666","33","0.262626","0.631313","1","1","1"
"5402612","35","18","0.660377","0.380952","2","0.190476","0.425427","0.660377","0","-1"
"5513002","1","8","0.111111","16.0758","43","0.373856","0.242484","0.111111","-1","-1"
"5695632","1","0","1","31.2964","79","0.396157","0.698079","1","1","1"
"5867842","1","0","1","16.046","31","0.517613","0.758806","1","1","1"
"5943072","4","5","0.444444","2.55","5","0.51","0.477222","0.444444","0","-1"
"5971922","0","1","0","1.5","4","0.375","0.1875","0.375","-1","-1"
"5988062","0","2","0","14.163","26","0.544731","0.272365","0.544731","-1","-1"
"6017542","20","5","0.8","51.3414","91","0.564191","0.682096","0.8","1","1"
"6038642","2","0","1","20.0223","66","0.303368","0.651684","1","1","1"
"6039302","0","1","0","1.5","11","0.136364","0.0681818","0.136364","-1","-1"
"6134882","0","1","0","10.4385","29","0.359948","0.179974","0.359948","-1","-1"
"6246092","0","1","0","8.88809","18","0.493783","0.246891","0.493783","-1","-1"
"6267962","0","1","0","7.48197","21","0.356284","0.178142","0.356284","-1","-1"
"6273552","0","1","0","64.283","191","0.33656","0.16828","0.33656","-1","-1"
"6433472","12","7","0.631579","34.3552","82","0.418966","0.525272","0.631579","0","1"
"6482142","1","0","1","28.5154","50","0.570308","0.785154","1","1","1"
"6591312","1","0","1","54.1111","117","0.462488","0.731244","1","1","1"
"7197752","0","1","0","6.88123","20","0.344061","0.172031","0.344061","-1","-1"
"7214972","1","0","1","3.96667","23","0.172464","0.586232","1","1","1"
"7309052","4","0","1","55.8189","126","0.443007","0.721504","1","1","1"
"7401202","0","1","0","4.64286","13","0.357143","0.178572","0.357143","-1","-1"
"7587032","25","20","0.555556","0.714286","1","0.714286","0.634921","0.555556","1","1"
"7589572","0","1","0","15.1607","43","0.352574","0.176287","0.352574","-1","-1"
"7607852","0","2","0","5.57206","20","0.278603","0.139302","0.278603","-1","-1"
"7702542","0","1","0","15.6715","41","0.382232","0.191116","0.382232","-1","-1"
"7744592","2","3","0.4","28.728","67","0.428776","0.414388","0.4","0","-1"
"7768402","0","11","0","74.4966","206","0.361634","0.180817","0.361634","-1","-1"
"8071902","0","2","0","63.3374","190","0.333355","0.166677","0.333355","-1","-1"
"8170292","0","1","0","16.2747","47","0.34627","0.173135","0.34627","-1","-1"
"8197942","1","1","0.5","31.8432","73","0.436208","0.468104","0.5","0","-1"
"8320162","0","1","0","2.91087","9","0.32343","0.161715","0.32343","-1","-1"
"8330472","0","1","0","0","0","0","0","0","-1","-1"
"8736882","19","7","0.730769","7.57707","30","0.252569","0.491669","0.730769","0","-1"
"8839632","2","2","0.5","9.30541","13","0.715801","0.6079","0.5","1","1"
"8973062","1","0","1","0","0","0","0.5","1","0","1"
"9235982","1","0","1","34.5526","86","0.401774","0.700887","1","1","1"
"9295502","0","1","0","10.1557","43","0.236179","0.11809","0.236179","-1","-1"
"9411482","0","1","0","21.598","48","0.449958","0.224979","0.449958","-1","-1"
"9507342","1","0","1","89.5305","241","0.371496","0.685748","1","1","1"
"9517882","0","1","0","6.36706","25","0.254682","0.127341","0.254682","-1","-1"
"9606552","1","0","1","21.6304","56","0.386257","0.693129","1","1","1"
"9609632","7","3","0.7","11.3981","21","0.542767","0.621383","0.7","1","1"
"9624742","0","1","0","0","4","0","0","0","-1","-1"
"9648652","1","0","1","20.087","39","0.515051","0.757526","1","1","1"
"9763482","1","0","1","32.0241","67","0.477972","0.738986","1","1","1"
"10168082","1","0","1","93.0054","224","0.415203","0.707601","1","1","1"
"10252962","0","1","0","21.7119","46","0.471998","0.235999","0.471998","-1","-1"
"10703412","0","1","0","8.88665","19","0.467718","0.233859","0.467718","-1","-1"
"11265832","0","5","0","13.5233","42","0.321983","0.160992","0.321983","-1","-1"
"11741632","0","1","0","10.3893","33","0.314827","0.157414","0.314827","-1","-1"
"12004852","2","2","0.5","18.9495","70","0.270707","0.385354","0.5","0","-1"
"12442992","0","1","0","0","0","0","0","0","-1","-1"
"12520212","1","0","1","11.3996","40","0.28499","0.642495","1","1","1"
"12579352","1","1","0.5","10.3854","20","0.519271","0.509636","0.5","0","1"
"12811952","0","1","0","32.828","71","0.462366","0.231183","0.462366","-1","-1"
"12848262","5","2","0.714286","9.50947","21","0.452832","0.583559","0.714286","1","1"
"12987202","0","1","0","0","0","0","0","0","-1","-1"
"12993222","0","1","0","46.2964","105","0.440918","0.220459","0.440918","-1","-1"
"13049362","2","1","0.666667","14.2644","43","0.33173","0.499199","0.666667","0","-1"
"13393052","0","9","0","2.50196","21","0.119141","0.0595705","0.119141","-1","-1"
"13496142","0","1","0","0","1","0","0","0","-1","-1"
"13557782","0","1","0","4.82083","21","0.229563","0.114782","0.229563","-1","-1"
"13557972","1","1","0.5","12.6237","53","0.238183","0.369092","0.5","0","-1"
"13829772","0","1","0","10.6244","38","0.279589","0.139795","0.279589","-1","-1"
"13896552","1","0","1","8.69188","20","0.434594","0.717297","1","1","1"
"14090948","7","95","0.0686274","24.3956","90","0.271062","0.169845","0.0686274","-1","-1"
"14098166","0","1","0","3.81111","6","0.635185","0.317593","0.635185","-1","-1"
"14138785","2","1","0.666667","9.35715","23","0.406833","0.53675","0.666667","0","1"
"14155907","2","2","0.5","20.8238","77","0.270439","0.385219","0.5","0","-1"
"14173315","15","11","0.576923","19.48","39","0.499487","0.538205","0.576923","0","1"
"14200367","0","1","0","24.4419","54","0.452628","0.226314","0.452628","-1","-1"
"14216661","1","6","0.142857","22.7254","57","0.398691","0.270774","0.142857","-1","-1"
"14224719","0","1","0","1.62419","16","0.101512","0.0507559","0.101512","-1","-1"
"14260960","0","1","0","19.4268","39","0.498123","0.249062","0.498123","-1","-1"
"14267557","0","3","0","18.5353","50","0.370706","0.185353","0.370706","-1","-1"
"14289923","1","0","1","11.1147","35","0.317563","0.658781","1","1","1"
"14293310","1","3","0.25","16.0908","33","0.4876","0.3688","0.25","0","-1"
"14316371","0","1","0","2.33333","11","0.212121","0.10606","0.212121","-1","-1"
"14319105","0","1","0","9.07964","26","0.349217","0.174608","0.349217","-1","-1"
"14321959","0","3","0","3","21","0.142857","0.0714286","0.142857","-1","-1"
"14392559","0","1","0","10.5223","34","0.309479","0.15474","0.309479","-1","-1"
"14401607","1","0","1","50.1447","115","0.436041","0.71802","1","1","1"
"14404725","0","1","0","3.62658","25","0.145063","0.0725316","0.145063","-1","-1"
"14437914","0","1","0","53.2389","135","0.394362","0.197181","0.394362","-1","-1"
"14460241","2","0","1","18.7687","38","0.493913","0.746957","1","1","1"
"14464766","3","1","0.75","9.38756","29","0.323709","0.536855","0.75","0","1"
"14498713","0","2","0","0","2","0","0","0","-1","-1"
"14503124","0","1","0","0","4","0","0","0","-1","-1"
"14511951","2","3","0.4","66.1676","148","0.447078","0.423539","0.4","0","-1"
"14515799","1","0","1","32.4565","88","0.368824","0.684412","1","1","1"
"14526877","0","2","0","9.67016","23","0.420442","0.210221","0.420442","-1","-1"
"14550221","0","1","0","0","12","0","0","0","-1","-1"
"14560097","1","0","1","49.1925","100","0.491925","0.745963","1","1","1"
"14569869","2","0","1","25.0291","62","0.403695","0.701848","1","1","1"
"14584903","0","1","0","7.17016","11","0.651833","0.325916","0.651833","-1","-1"
"14588798","1","0","1","3.35202","14","0.23943","0.619715","1","1","1"
"14606079","0","1","0","9.21925","20","0.460962","0.230481","0.460962","-1","-1"
"14609435","0","1","0","11.9667","33","0.362627","0.181314","0.362627","-1","-1"
"14675395","0","1","0","5.16863","20","0.258431","0.129216","0.258431","-1","-1"
"14677919","0","2","0","13.6934","33","0.414952","0.207476","0.414952","-1","-1"
"14678279","1","0","1","25.4817","51","0.499641","0.749821","1","1","1"
"14681605","1","0","1","0","3","0","0.5","1","0","1"
"14697575","0","1","0","1.16667","3","0.388889","0.194444","0.388889","-1","-1"
"14700316","0","1","0","60.2851","162","0.37213","0.186065","0.37213","-1","-1"
"14715424","0","4","0","30.1989","87","0.347114","0.173557","0.347114","-1","-1"
"14717197","4","1","0.8","18.2442","42","0.434386","0.617193","0.8","1","1"
"14722589","3","1","0.75","21.3362","71","0.30051","0.525255","0.75","0","1"
"14764240","0","1","0","19.5216","51","0.382776","0.191388","0.382776","-1","-1"
"14765253","0","1","0","11.0212","21","0.524819","0.26241","0.524819","-1","-1"
"14782581","0","1","0","7.41822","20","0.370911","0.185456","0.370911","-1","-1"
"14788739","0","1","0","0","1","0","0","0","-1","-1"
"14806497","1","0","1","14.2044","32","0.443888","0.721944","1","1","1"
"14849562","0","14","0","45.8135","132","0.347072","0.173536","0.347072","-1","-1"
"14855994","0","1","0","20.0002","61","0.327872","0.163936","0.327872","-1","-1"
"14892330","0","1","0","27.2557","60","0.454262","0.227131","0.454262","-1","-1"
"14940354","4","2","0.666667","46.9214","102","0.460014","0.56334","0.666667","1","1"
"14997555","1","0","1","3.66111","22","0.166414","0.583207","1","1","1"
"15012486","5","1","0.833333","7.47826","14","0.534161","0.683747","0.833333","1","1"
"15020865","0","1","0","1.16667","22","0.0530305","0.0265152","0.0530305","-1","-1"
"15037033","1","0","1","16.0138","33","0.485267","0.742634","1","1","1"
"15070269","1","0","1","17.8027","44","0.404606","0.702303","1","1","1"
"15108530","3","0","1","29.1262","67","0.43472","0.71736","1","1","1"
"15108702","3","2","0.6","11.285","19","0.593947","0.596974","0.6","1","1"
"15143478","0","1","0","0.666667","6","0.111111","0.0555556","0.111111","-1","-1"
"15157939","0","1","0","4.5","13","0.346154","0.173077","0.346154","-1","-1"
"15164565","0","3","0","19.5492","41","0.47681","0.238405","0.47681","-1","-1"
"15220768","2","0","1","14.9083","36","0.414119","0.70706","1","1","1"
"15224867","0","1","0","12.2838","25","0.491352","0.245676","0.491352","-1","-1"
"15232098","0","2","0","3.02778","8","0.378473","0.189236","0.378473","-1","-1"
"15234546","2","0","1","17.7033","37","0.478468","0.739234","1","1","1"
"15249499","0","1","0","10.8176","47","0.230162","0.115081","0.230162","-1","-1"
"15250661","4","4","0.5","77.7613","188","0.413624","0.456812","0.5","0","-1"
"15256225","1","1","0.5","0.833334","14","0.0595239","0.279762","0.5","-1","-1"
"15361389","0","1","0","5.83334","35","0.166667","0.0833334","0.166667","-1","-1"
"15374755","0","1","0","17.8658","46","0.388387","0.194193","0.388387","-1","-1"
"15384969","0","2","0","15.0833","52","0.290063","0.145032","0.290063","-1","-1"
"15400294","2","0","1","4.88333","10","0.488333","0.744166","1","1","1"
"15438913","1","2","0.333333","12.4337","25","0.497348","0.415341","0.333333","0","-1"
"15446531","0","1","0","1.55","10","0.155","0.0775","0.155","-1","-1"
"15446551","0","1","0","28.6415","79","0.362551","0.181275","0.362551","-1","-1"
"15458694","0","1","0","62.2006","147","0.423133","0.211567","0.423133","-1","-1"
"15492359","0","1","0","7.74991","23","0.336953","0.168476","0.336953","-1","-1"
"15513604","1","3","0.25","16.3962","49","0.334616","0.292308","0.25","-1","-1"
"15586316","0","1","0","11.2502","29","0.387938","0.193969","0.387938","-1","-1"
"15598781","0","1","0","0","2","0","0","0","-1","-1"
"15638836","0","1","0","1.58333","3","0.527778","0.263889","0.527778","-1","-1"
"15644999","0","2","0","4.60848","43","0.107174","0.053587","0.107174","-1","-1"
"15667291","0","1","0","5.79689","39","0.148638","0.0743191","0.148638","-1","-1"
"15669672","2","0","1","6.87348","20","0.343674","0.671837","1","1","1"
"15727317","3","1","0.75","36.2783","100","0.362783","0.556391","0.75","1","1"
"15754281","8","2","0.8","24.1452","48","0.503025","0.651513","0.8","1","1"
"15764415","0","1","0","3.27849","7","0.468356","0.234178","0.468356","-1","-1"
"15774048","0","1","0","8.18333","45","0.181852","0.0909259","0.181852","-1","-1"
"15837659","1","0","1","6.0616","14","0.432971","0.716486","1","1","1"
"15871416","0","1","0","17.0642","59","0.289224","0.144612","0.289224","-1","-1"
"15888299","0","1","0","12.2412","47","0.260451","0.130226","0.260451","-1","-1"
"15890403","1","0","1","2.01763","13","0.155202","0.577601","1","1","1"
"15896580","1","1","0.5","34.8984","97","0.359777","0.429889","0.5","0","-1"
"15907183","0","6","0","14.5962","49","0.297882","0.148941","0.297882","-1","-1"
"15911806","0","1","0","18.7609","55","0.341107","0.170554","0.341107","-1","-1"
"15932715","0","2","0","3.81428","15","0.254285","0.127143","0.254285","-1","-1"
"15942075","1","0","1","1.5","6","0.25","0.625","1","1","1"
"15951166","0","1","0","10.9285","36","0.303569","0.151785","0.303569","-1","-1"
"15951232","1","0","1","15.55","40","0.38875","0.694375","1","1","1"
"15956067","0","1","0","58.0615","159","0.365167","0.182583","0.365167","-1","-1"
"15966995","3","2","0.6","60.3764","132","0.457397","0.528699","0.6","0","1"
"15994109","2","0","1","31.7167","77","0.411905","0.705953","1","1","1"
"15996661","3","2","0.6","14.7101","45","0.326891","0.463446","0.6","0","-1"
"16012783","0","2","0","25.279","59","0.428458","0.214229","0.428458","-1","-1"
"16019070","1","0","1","40.7091","87","0.467921","0.73396","1","1","1"
"16031927","2","0","1","44.8159","95","0.471746","0.735873","1","1","1"
"16045547","0","1","0","1.38095","5","0.27619","0.138095","0.27619","-1","-1"
"16055389","0","2","0","3.46667","25","0.138667","0.0693334","0.138667","-1","-1"
"16076032","0","1","0","21.1973","78","0.27176","0.13588","0.27176","-1","-1"
"16106522","0","1","0","53.7327","109","0.492961","0.24648","0.492961","-1","-1"
"16116288","3","1","0.75","23.9213","65","0.36802","0.55901","0.75","1","1"
"16145763","6","1","0.857143","7.46032","13","0.573871","0.715507","0.857143","1","1"
"16150136","1","0","1","17.5565","62","0.283169","0.641585","1","1","1"
"16153562","0","1","0","5.59698","20","0.279849","0.139925","0.279849","-1","-1"
"16164636","0","2","0","5.01111","16","0.313194","0.156597","0.313194","-1","-1"
"16198940","0","4","0","36.3132","93","0.390465","0.195232","0.390465","-1","-1"
"16211566","0","1","0","5.11111","12","0.425926","0.212963","0.425926","-1","-1"
"16215478","1","3","0.25","17.0508","33","0.516691","0.383345","0.25","0","-1"
"16220555","2","1","0.666667","14.01","37","0.378649","0.522658","0.666667","0","1"
"16249591","0","1","0","29.5195","78","0.378455","0.189228","0.378455","-1","-1"
"16253142","0","2","0","46.2733","142","0.325868","0.162934","0.325868","-1","-1"
"16269666","1","0","1","4.25","13","0.326923","0.663462","1","1","1"
"16299754","1","0","1","49.5734","118","0.420114","0.710057","1","1","1"
"16307818","1","0","1","51.7489","110","0.470445","0.735222","1","1","1"
"16313405","1","0","1","8.02521","13","0.617324","0.808662","1","1","1"
"16338550","0","1","0","15.7834","40","0.394585","0.197292","0.394585","-1","-1"
"16343974","4","6","0.4","3.808","8","0.476","0.438","0.4","0","-1"
"16444025","0","1","0","1.06863","9","0.118737","0.0593683","0.118737","-1","-1"
"16469809","0","3","0","19.3073","50","0.386146","0.193073","0.386146","-1","-1"
"16534576","1","0","1","10.2116","21","0.486267","0.743133","1","1","1"
"16552689","0","1","0","6.17244","10","0.617244","0.308622","0.617244","-1","-1"
"16553638","0","1","0","14.9298","47","0.317655","0.158828","0.317655","-1","-1"
"16560657","0","3","0","10.833","25","0.43332","0.21666","0.43332","-1","-1"
"16589206","2","1","0.666667","23.615","82","0.287988","0.477327","0.666667","0","-1"
"16593816","1","0","1","16.1122","42","0.383624","0.691812","1","1","1"
"16650570","0","1","0","37.9153","103","0.36811","0.184055","0.36811","-1","-1"
"16661744","0","1","0","31.9844","91","0.351477","0.175738","0.351477","-1","-1"
"16664681","1","1","0.5","49.5374","115","0.43076","0.46538","0.5","0","-1"
"16671007","1","0","1","26.396","54","0.488815","0.744407","1","1","1"
"16675569","9","9","0.5","36.7491","85","0.432342","0.466171","0.5","0","-1"
"16725276","0","1","0","1.58333","6","0.263888","0.131944","0.263888","-1","-1"
"16734909","0","1","0","22.3684","61","0.366695","0.183348","0.366695","-1","-1"
"16745015","0","1","0","2.77016","12","0.230847","0.115423","0.230847","-1","-1"
"16753407","1","0","1","26.7629","58","0.461429","0.730715","1","1","1"
"16807528","0","1","0","13.1138","43","0.304972","0.152486","0.304972","-1","-1"
"16811829","0","1","0","100.967","252","0.400663","0.200332","0.400663","-1","-1"
"16834491","0","1","0","14.6578","53","0.276562","0.138281","0.276562","-1","-1"
"16834659","19","2","0.904762","42.1404","99","0.425661","0.665211","0.904762","1","1"
"16887175","4","0","1","15.2568","36","0.4238","0.7119","1","1","1"
"16893929","2","0","1","34.6176","84","0.412114","0.706057","1","1","1"
"16930489","1","1","0.5","7","23","0.304348","0.402174","0.5","0","-1"
"16935292","0","1","0","62.5129","160","0.390706","0.195353","0.390706","-1","-1"
"16936858","2","2","0.5","19.6958","69","0.285446","0.392723","0.5","0","-1"
"16948493","1","2","0.333333","3.37093","8","0.421366","0.37735","0.333333","0","-1"
"16955991","1","0","1","68.2635","186","0.367008","0.683504","1","1","1"
"16957390","0","1","0","0.611111","2","0.305555","0.152778","0.305555","-1","-1"
"16960279","0","1","0","8.32974","27","0.308509","0.154254","0.308509","-1","-1"
"16973333","8","26","0.235294","6.48411","20","0.324205","0.27975","0.235294","-1","-1"
"16992416","0","1","0","20.1727","40","0.504318","0.252159","0.504318","-1","-1"
"17001435","0","1","0","83.8487","194","0.43221","0.216105","0.43221","-1","-1"
"17004618","1","0","1","17.706","47","0.376724","0.688362","1","1","1"
"17029979","0","1","0","1.75676","10","0.175676","0.0878379","0.175676","-1","-1"
"17068692","0","5","0","13.8997","45","0.308882","0.154441","0.308882","-1","-1"
"17072206","1","1","0.5","17.3333","61","0.284152","0.392076","0.5","0","-1"
"17073225","0","1","0","10.4774","30","0.349248","0.174624","0.349248","-1","-1"
"17073325","0","2","0","12.1565","39","0.311705","0.155853","0.311705","-1","-1"
"17093604","1","0","1","1.83334","28","0.0654764","0.532738","1","0","1"
"17134268","0","2","0","23.5334","42","0.560319","0.28016","0.560319","-1","-1"
"17175457","1","0","1","5.65","17","0.332353","0.666176","1","1","1"
"17350250","0","1","0","1","5","0.2","0.1","0.2","-1","-1"
"17354377","0","1","0","20.7628","70","0.296611","0.148306","0.296611","-1","-1"
"17374906","0","1","0","7.22343","37","0.195228","0.0976139","0.195228","-1","-1"
"17387561","0","1","0","1.61111","5","0.322222","0.161111","0.322222","-1","-1"
"17447972","0","1","0","19.0196","49","0.388155","0.194078","0.388155","-1","-1"
"17448965","0","1","0","6.65196","24","0.277165","0.138582","0.277165","-1","-1"
"17469289","3","2","0.6","40.3068","73","0.552148","0.576074","0.6","1","1"
"17537467","1","4","0.2","34.288","96","0.357167","0.278583","0.2","-1","-1"
"17561562","3","0","1","13.3934","25","0.535736","0.767868","1","1","1"
"17641218","0","1","0","6.05","14","0.432143","0.216071","0.432143","-1","-1"
"17659340","1","0","1","3.97","11","0.360909","0.680455","1","1","1"
"17668544","0","1","0","56.2299","137","0.410437","0.205219","0.410437","-1","-1"
"17672825","0","1","0","21.7204","53","0.409819","0.204909","0.409819","-1","-1"
"17679977","0","1","0","8.72393","14","0.623138","0.311569","0.623138","-1","-1"
"17693277","0","1","0","0.8","7","0.114286","0.0571429","0.114286","-1","-1"
"17740486","1","0","1","1.98","10","0.198","0.599","1","1","1"
"17741799","0","1","0","10.3231","32","0.322597","0.161298","0.322597","-1","-1"
"17765045","0","1","0","16.0818","64","0.251278","0.125639","0.251278","-1","-1"
"17820367","1","0","1","10.0812","19","0.530587","0.765294","1","1","1"
"17895820","1","0","1","0.5","5","0.1","0.55","1","1","1"
"17897698","0","1","0","0","1","0","0","0","-1","-1"
"17919393","2","0","1","14.5133","33","0.439797","0.719898","1","1","1"
"17974481","0","1","0","3.59474","14","0.256767","0.128384","0.256767","-1","-1"
"17975190","0","1","0","9.80867","44","0.222924","0.111462","0.222924","-1","-1"
"17976370","0","1","0","20.5931","91","0.226298","0.113149","0.226298","-1","-1"
"17983365","1","0","1","42.0865","79","0.53274","0.76637","1","1","1"
"17984709","0","1","0","22.6198","70","0.32314","0.16157","0.32314","-1","-1"
"17990493","1","0","1","20.5194","41","0.500473","0.750237","1","1","1"
"17995040","0","1","0","2.25","10","0.225","0.1125","0.225","-1","-1"
"18040230","1","1","0.5","0.5","1","0.5","0.5","0.5","0","1"
"18040878","0","1","0","118.319","368","0.321519","0.16076","0.321519","-1","-1"
"18060885","1","0","1","5.25","17","0.308824","0.654412","1","1","1"
"18066812","0","1","0","15.8063","61","0.25912","0.12956","0.25912","-1","-1"
"18101696","0","1","0","57.9856","140","0.414183","0.207091","0.414183","-1","-1"
"18119570","1","0","1","1.81667","6","0.302778","0.651389","1","1","1"
"18144581","0","1","0","17.5661","32","0.548941","0.27447","0.548941","-1","-1"
"18145829","0","1","0","27.7436","55","0.504429","0.252214","0.504429","-1","-1"
"18197912","0","1","0","0","4","0","0","0","-1","-1"
"18206318","1","0","1","10.4879","20","0.524394","0.762197","1","1","1"
"18207168","1","0","1","14.4519","30","0.48173","0.740865","1","1","1"
"18217574","1","0","1","10.3","61","0.168852","0.584426","1","1","1"
"18277355","1","1","0.5","6.27839","14","0.448456","0.474228","0.5","0","-1"
"18278257","0","1","0","1","12","0.0833333","0.0416667","0.0833333","-1","-1"
"18294906","1","3","0.25","11.4108","30","0.38036","0.31518","0.25","-1","-1"
"18309277","0","1","0","0","0","0","0","0","-1","-1"
"18424289","4","4","0.5","0.4","4","0.1","0.3","0.5","-1","-1"
"18435601","0","1","0","0","3","0","0","0","-1","-1"
"18441335","0","1","0","7.07705","24","0.294877","0.147439","0.294877","-1","-1"
"18479513","0","1","0","9.53593","27","0.353183","0.176591","0.353183","-1","-1"
"18510860","1","4","0.2","18.3168","51","0.359153","0.279576","0.2","-1","-1"
"18511475","0","2","0","7.35673","36","0.204354","0.102177","0.204354","-1","-1"
"18523773","0","1","0","6.75236","27","0.250087","0.125044","0.250087","-1","-1"
"18553134","1","0","1","48.2834","125","0.386267","0.693134","1","1","1"
"18560045","0","1","0","3.48197","23","0.15139","0.075695","0.15139","-1","-1"
"18610936","0","2","0","1.16667","9","0.12963","0.064815","0.12963","-1","-1"
"18622869","0","1","0","13.4237","30","0.447457","0.223728","0.447457","-1","-1"
"18628451","0","2","0","1.28","12","0.106667","0.0533333","0.106667","-1","-1"
"18631010","1","3","0.25","5.56859","15","0.371239","0.31062","0.25","-1","-1"
"18638090","0","2","0","9.74613","30","0.324871","0.162436","0.324871","-1","-1"
"18643437","2","5","0.285714","2.66667","9","0.296297","0.291005","0.285714","-1","-1"
"18655567","1","0","1","55.7446","140","0.398176","0.699088","1","1","1"
"18711754","2","0","1","35.6787","92","0.387812","0.693906","1","1","1"
"18725815","0","1","0","15.0273","52","0.288987","0.144493","0.288987","-1","-1"
"18734884","0","1","0","2.5","8","0.3125","0.15625","0.3125","-1","-1"
"18839785","0","3","0","11.1406","31","0.359374","0.179687","0.359374","-1","-1"
"18839937","0","1","0","1.5","15","0.1","0.05","0.1","-1","-1"
"18841425","0","1","0","16.925","60","0.282083","0.141042","0.282083","-1","-1"
"18909186","0","1","0","0","2","0","0","0","-1","-1"
"18963809","0","1","0","64.9345","169","0.384228","0.192114","0.384228","-1","-1"
"18965790","0","2","0","0.631579","1","0.631579","0.315789","0.631579","-1","-1"
"18965916","1","1","0.5","71.993","178","0.404455","0.452228","0.5","0","-1"
"18999969","20","10","0.666667","8.02393","23","0.348866","0.507767","0.666667","0","1"
"19000033","1","1","0.5","16.9155","42","0.40275","0.451375","0.5","0","-1"
"19013887","0","1","0","10.7778","55","0.19596","0.0979801","0.19596","-1","-1"
"19017675","0","1","0","5.58894","15","0.372596","0.186298","0.372596","-1","-1"
"19038934","36","5","0.878049","19.7081","36","0.547446","0.712748","0.878049","1","1"
"19041310","0","1","0","0","6","0","0","0","-1","-1"
"19057300","0","1","0","0","0","0","0","0","-1","-1"
"19077044","0","1","0","2.86111","9","0.317901","0.158951","0.317901","-1","-1"
"19088288","0","1","0","23.1178","90","0.256864","0.128432","0.256864","-1","-1"
"19114232","0","1","0","49.7372","116","0.428769","0.214385","0.428769","-1","-1"
"19140457","0","1","0","1","3","0.333333","0.166667","0.333333","-1","-1"
"19160138","1","0","1","3.375","5","0.675","0.8375","1","1","1"
"19209645","0","3","0","6.71905","29","0.231691","0.115846","0.231691","-1","-1"
"19211550","1","0","1","20.028","53","0.377887","0.688943","1","1","1"
"19222164","0","3","0","7.87961","26","0.303062","0.151531","0.303062","-1","-1"
"19240337","0","1","0","11.4411","21","0.544814","0.272407","0.544814","-1","-1"
"19259102","0","1","0","4.23598","7","0.60514","0.30257","0.60514","-1","-1"
"19278423","1","0","1","13.7023","46","0.297876","0.648938","1","1","1"
"19292807","0","1","0","22.5735","59","0.382602","0.191301","0.382602","-1","-1"
"19303691","0","1","0","2","6","0.333333","0.166667","0.333333","-1","-1"
"19317766","0","3","0","32.255","78","0.413526","0.206763","0.413526","-1","-1"
"19318739","1","0","1","24.388","48","0.508083","0.754042","1","1","1"
"19380829","1","0","1","33.0314","85","0.388605","0.694302","1","1","1"
