userid,rcount,nrcount,rumour_ratio,user_status
14293310,1,3,0.25,-1
14316371,0,1,0,-1
14319105,0,1,0,-1
14321959,0,3,0,-1
14392559,0,1,0,-1
14401607,1,0,1,1
14404725,0,1,0,-1
14437914,0,1,0,-1
14460241,2,0,1,1
14464766,3,1,0.75,1
14498713,0,2,0,-1
14503124,0,1,0,-1
14511951,2,3,0.4,0
14515799,1,0,1,1
14526877,0,2,0,-1
14550221,0,1,0,-1
14560097,1,0,1,1
14569869,2,0,1,1
14584903,0,1,0,-1
14588798,1,0,1,1
14606079,0,1,0,-1
14609435,0,1,0,-1
14675395,0,1,0,-1
14677919,0,2,0,-1
14678279,1,0,1,1
14681605,1,0,1,1
14697575,0,1,0,-1
14700316,0,1,0,-1
14715424,0,4,0,-1
14717197,4,1,0.8,1
14722589,3,1,0.75,1
14764240,0,1,0,-1
14765253,0,1,0,-1
14782581,0,1,0,-1
14788739,0,1,0,-1
14806497,1,0,1,1
14849562,0,14,0,-1
14855994,0,1,0,-1
14892330,0,1,0,-1
14940354,4,2,0.666667,1
14997555,1,0,1,1
15012486,5,1,0.833333,1
15020865,0,1,0,-1
15037033,1,0,1,1
15070269,1,0,1,1
15108530,3,0,1,1
15108702,3,2,0.6,1
15143478,0,1,0,-1
15157939,0,1,0,-1
15164565,0,3,0,-1
15220768,2,0,1,1
15224867,0,1,0,-1
15232098,0,2,0,-1
15234546,2,0,1,1
15249499,0,1,0,-1
15250661,4,4,0.5,0
15256225,1,1,0.5,0
15361389,0,1,0,-1
15374755,0,1,0,-1
15384969,0,2,0,-1
15400294,2,0,1,1
15438913,1,2,0.333333,0
15446531,0,1,0,-1
15446551,0,1,0,-1
15458694,0,1,0,-1
15492359,0,1,0,-1
15513604,1,3,0.25,-1
15586316,0,1,0,-1
15598781,0,1,0,-1
15638836,0,1,0,-1
15644999,0,2,0,-1
15667291,0,1,0,-1
15669672,2,0,1,1
15727317,3,1,0.75,1
15754281,8,2,0.8,1
15764415,0,1,0,-1
15774048,0,1,0,-1
15837659,1,0,1,1
15871416,0,1,0,-1
15888299,0,1,0,-1
15890403,1,0,1,1
15896580,1,1,0.5,0
15907183,0,6,0,-1
15911806,0,1,0,-1
15932715,0,2,0,-1
15942075,1,0,1,1
15951166,0,1,0,-1
15951232,1,0,1,1
15956067,0,1,0,-1
15966995,3,2,0.6,1
15994109,2,0,1,1
15996661,3,2,0.6,1
16012783,0,2,0,-1
16019070,1,0,1,1
16031927,2,0,1,1
16045547,0,1,0,-1
16055389,0,2,0,-1
16076032,0,1,0,-1
16106522,0,1,0,-1
16116288,3,1,0.75,1
16145763,6,1,0.857143,1
16150136,1,0,1,1
16153562,0,1,0,-1
16164636,0,2,0,-1
16198940,0,4,0,-1
16211566,0,1,0,-1
16215478,1,3,0.25,-1
16220555,2,1,0.666667,1
16249591,0,1,0,-1
16253142,0,2,0,-1
16269666,1,0,1,1
16299754,1,0,1,1
16307818,1,0,1,1
16313405,1,0,1,1
16338550,0,1,0,-1
16343974,4,6,0.4,0
16444025,0,1,0,-1
16469809,0,3,0,-1
16534576,1,0,1,1
16552689,0,1,0,-1
16553638,0,1,0,-1
16560657,0,3,0,-1
16589206,2,1,0.666667,1
16593816,1,0,1,1
16650570,0,1,0,-1
16661744,0,1,0,-1
16664681,1,1,0.5,0
16671007,1,0,1,1
16675569,9,9,0.5,0
16725276,0,1,0,-1
16734909,0,1,0,-1
16745015,0,1,0,-1
16753407,1,0,1,1
16807528,0,1,0,-1
16811829,0,1,0,-1
16834491,0,1,0,-1
16834659,19,2,0.904762,1
16887175,4,0,1,1
16893929,2,0,1,1
16930489,1,1,0.5,0
16935292,0,1,0,-1
16936858,2,2,0.5,0
16948493,1,2,0.333333,0
16955991,1,0,1,1
16957390,0,1,0,-1
16960279,0,1,0,-1
16973333,8,26,0.235294,-1
16992416,0,1,0,-1
17001435,0,1,0,-1
17004618,1,0,1,1
17029979,0,1,0,-1
17068692,0,5,0,-1
17072206,1,1,0.5,0
17073225,0,1,0,-1
17073325,0,2,0,-1
17093604,1,0,1,1
17134268,0,2,0,-1
17175457,1,0,1,1
17350250,0,1,0,-1
17354377,0,1,0,-1
17374906,0,1,0,-1
17387561,0,1,0,-1
17447972,0,1,0,-1
17448965,0,1,0,-1
17469289,3,2,0.6,1
17537467,1,4,0.2,-1
17561562,3,0,1,1
17641218,0,1,0,-1
17659340,1,0,1,1
17668544,0,1,0,-1
17672825,0,1,0,-1
17679977,0,1,0,-1
17693277,0,1,0,-1
17740486,1,0,1,1
17741799,0,1,0,-1
17765045,0,1,0,-1
17820367,1,0,1,1
17895820,1,0,1,1
17897698,0,1,0,-1
17919393,2,0,1,1
17974481,0,1,0,-1
17975190,0,1,0,-1
17976370,0,1,0,-1
17983365,1,0,1,1
17984709,0,1,0,-1
17990493,1,0,1,1
17995040,0,1,0,-1
18040230,1,1,0.5,0
18040878,0,1,0,-1
18060885,1,0,1,1
18066812,0,1,0,-1
18101696,0,1,0,-1
18119570,1,0,1,1
18144581,0,1,0,-1
18145829,0,1,0,-1
18197912,0,1,0,-1
18206318,1,0,1,1
18207168,1,0,1,1
18217574,1,0,1,1
18277355,1,1,0.5,0
18278257,0,1,0,-1
18294906,1,3,0.25,-1
18309277,0,1,0,-1
18424289,4,4,0.5,0
18435601,0,1,0,-1
18441335,0,1,0,-1
18479513,0,1,0,-1
18510860,1,4,0.2,-1
18511475,0,2,0,-1
18523773,0,1,0,-1
18553134,1,0,1,1
18560045,0,1,0,-1
18610936,0,2,0,-1
18622869,0,1,0,-1
18628451,0,2,0,-1
18631010,1,3,0.25,-1
18638090,0,2,0,-1
18643437,2,5,0.285714,-1
18655567,1,0,1,1
18711754,2,0,1,1
18725815,0,1,0,-1
18734884,0,1,0,-1
18839785,0,3,0,-1
18839937,0,1,0,-1
18841425,0,1,0,-1
18909186,0,1,0,-1
18963809,0,1,0,-1
18965790,0,2,0,-1
18965916,1,1,0.5,0
18999969,20,10,0.666667,1
19000033,1,1,0.5,0
19013887,0,1,0,-1
19017675,0,1,0,-1
19038934,36,5,0.878049,1
19041310,0,1,0,-1
19057300,0,1,0,-1
19077044,0,1,0,-1
19088288,0,1,0,-1
19114232,0,1,0,-1
19140457,0,1,0,-1
19160138,1,0,1,1
19209645,0,3,0,-1
19211550,1,0,1,1
19222164,0,3,0,-1
19240337,0,1,0,-1
19259102,0,1,0,-1
19278423,1,0,1,1
19292807,0,1,0,-1
19303691,0,1,0,-1
19317766,0,3,0,-1
19318739,1,0,1,1
19380829,1,0,1,1
19468168,0,7,0,-1
19630451,0,1,0,-1
19636948,21,7,0.75,1
19673276,0,1,0,-1
19706851,0,1,0,-1
19737638,0,1,0,-1
19796721,0,1,0,-1
19806962,0,1,0,-1
19835035,0,1,0,-1
19865053,0,1,0,-1
19881665,2,0,1,1
19899606,0,1,0,-1
19948174,1,0,1,1
20043786,0,2,0,-1
20136892,0,1,0,-1
20159596,0,1,0,-1
20188930,0,1,0,-1
20190311,0,1,0,-1
20197308,0,3,0,-1
20295264,0,1,0,-1
20295763,0,1,0,-1
20351594,0,1,0,-1
20374262,1,0,1,1
20399735,0,1,0,-1
20402945,1,1,0.5,0
20494730,1,0,1,1
20512260,0,1,0,-1
20562637,1,1,0.5,0
20633535,1,0,1,1
20639175,6,2,0.75,1
20748745,0,2,0,-1
20772763,1,1,0.5,0
20779110,0,1,0,-1
20843894,0,1,0,-1
20891396,0,1,0,-1
21106414,1,0,1,1
21123640,1,0,1,1
21133007,0,1,0,-1
21148293,0,1,0,-1
21212604,4,1,0.8,1
21220931,1,0,1,1
21328706,0,1,0,-1
21344944,0,1,0,-1
21360768,0,2,0,-1
21362105,0,1,0,-1
21377384,0,1,0,-1
21401523,0,1,0,-1
21462959,0,1,0,-1
21467787,0,1,0,-1
21477475,0,2,0,-1
21522338,0,1,0,-1
21548431,1,4,0.2,-1
21622407,0,1,0,-1
21638203,0,1,0,-1
21642733,0,1,0,-1
21660529,1,1,0.5,0
21728303,1,0,1,1
21744712,0,3,0,-1
21748597,0,1,0,-1
21757965,1,0,1,1
21764143,0,1,0,-1
21785215,0,1,0,-1
21851493,1,0,1,1
21866939,3,1,0.75,1
21879831,4,1,0.8,1
21924217,0,1,0,-1
21957401,1,0,1,1
22021978,0,2,0,-1
22063600,0,1,0,-1
22092333,0,1,0,-1
22123727,1,0,1,1
22129280,2,0,1,1
22138134,1,1,0.5,0
22192440,1,0,1,1
22240612,1,1,0.5,0
22416658,0,1,0,-1
22443725,0,1,0,-1
22536395,0,2,0,-1
22568416,1,1,0.5,0
22578518,0,1,0,-1
22594051,1,1,0.5,0
22595904,0,1,0,-1
22596730,0,1,0,-1
22650211,1,1,0.5,0
22700526,0,1,0,-1
22724717,1,0,1,1
22737226,0,1,0,-1
22799750,1,0,1,1
22837285,0,1,0,-1
22872643,1,0,1,1
22903265,0,3,0,-1
22930902,1,0,1,1
22931893,1,0,1,1
22968158,0,2,0,-1
22990962,1,0,1,1
22993014,13,1,0.928571,1
23041630,0,2,0,-1
23055689,1,0,1,1
23100148,3,0,1,1
23125412,0,1,0,-1
23293734,0,1,0,-1
23645988,0,1,0,-1
23655688,1,1,0.5,0
23783692,0,1,0,-1
23796987,0,2,0,-1
23831448,3,7,0.3,0
23888081,0,1,0,-1
23937894,3,11,0.214286,-1
23950893,1,0,1,1
23995748,2,4,0.333333,0
24000375,0,1,0,-1
24000965,5,2,0.714286,1
24006071,0,1,0,-1
24026321,0,1,0,-1
24057048,0,1,0,-1
24062457,0,1,0,-1
24138795,1,2,0.333333,0
24165761,7,17,0.291667,-1
24202701,1,0,1,1
24215395,1,0,1,1
24224425,0,2,0,-1
24293233,1,0,1,1
24340340,0,1,0,-1
24500377,0,1,0,-1
24502450,0,1,0,-1
24630719,1,0,1,1
24668720,0,1,0,-1
24795163,0,1,0,-1
24872724,0,1,0,-1
24925027,0,2,0,-1
25036511,1,0,1,1
25049056,1,1,0.5,0
25067168,1,0,1,1
25110374,0,3,0,-1
25178222,0,1,0,-1
25180828,0,1,0,-1
25210650,3,1,0.75,1
25235198,1,0,1,1
25236963,0,2,0,-1
25333609,1,0,1,1
25360913,1,2,0.333333,0
25446661,0,1,0,-1
25516222,2,2,0.5,0
25545470,1,0,1,1
25675905,0,1,0,-1
25777812,8,1,0.888889,1
25803703,0,1,0,-1
25808907,0,1,0,-1
25960136,0,1,0,-1
25977925,1,0,1,1
25979970,1,0,1,1
26015031,0,1,0,-1
26032912,0,1,0,-1
26040618,1,0,1,1
26165922,1,0,1,1
26168951,0,1,0,-1
26214482,0,1,0,-1
26223583,0,1,0,-1
26257166,1,0,1,1
26282046,1,0,1,1
26362666,0,1,0,-1
26409050,1,0,1,1
26514376,0,2,0,-1
26559241,0,1,0,-1
26567591,0,2,0,-1
26574283,2,0,1,1
26577824,0,1,0,-1
26599982,0,1,0,-1
26642006,1,1,0.5,0
26654287,0,1,0,-1
26729931,0,1,0,-1
26738483,3,0,1,1
26792275,0,1,0,-1
26898420,0,1,0,-1
26900055,1,0,1,1
27067896,0,1,0,-1
27172787,0,2,0,-1
27376958,0,2,0,-1
27453886,0,1,0,-1
27457454,1,1,0.5,0
27487343,0,1,0,-1
27581606,0,1,0,-1
27698625,0,1,0,-1
27754737,0,4,0,-1
27761892,0,2,0,-1
27793335,0,1,0,-1
27801824,0,2,0,-1
27825918,1,0,1,1
27831488,2,0,1,1
27917781,3,0,1,1
27931710,0,1,0,-1
27947088,2,1,0.666667,1
27964284,0,1,0,-1
27966935,0,4,0,-1
28096105,1,1,0.5,0
28124241,0,1,0,-1
28139873,1,0,1,1
28186908,1,0,1,1
28206390,0,1,0,-1
28287525,1,0,1,1
28390516,0,1,0,-1
28406270,0,1,0,-1
28683184,0,1,0,-1
28695097,0,1,0,-1
28785486,25,20,0.555556,0
28986402,0,1,0,-1
28987332,0,1,0,-1
29148666,0,1,0,-1
29264626,0,1,0,-1
29330030,2,2,0.5,0
29330577,0,1,0,-1
29460627,0,1,0,-1
29488489,0,1,0,-1
29518466,1,0,1,1
29643550,2,0,1,1
29898052,1,0,1,1
29904219,1,0,1,1
29979814,0,1,0,-1
29995782,0,1,0,-1
30122242,2,0,1,1
30160168,0,1,0,-1
30342533,0,1,0,-1
30346204,1,0,1,1
30357467,1,0,1,1
30447805,0,1,0,-1
30495613,0,1,0,-1
30599768,0,3,0,-1
30699754,1,2,0.333333,0
30775031,1,0,1,1
30817647,0,1,0,-1
30849103,1,0,1,1
30920579,0,1,0,-1
31069618,0,1,0,-1
31352434,1,0,1,1
31511502,0,1,0,-1
31517981,0,1,0,-1
31672638,0,1,0,-1
31917160,0,1,0,-1
32002507,0,1,0,-1
32178047,0,1,0,-1
32795568,1,0,1,1
33076804,0,1,0,-1
33092289,0,2,0,-1
33235771,0,2,0,-1
33391760,0,1,0,-1
33407417,0,1,0,-1
33519870,0,1,0,-1
33798654,0,1,0,-1
33946296,0,1,0,-1
34123611,1,0,1,1
34210188,0,1,0,-1
34262462,1,2,0.333333,0
34310801,2,2,0.5,0
34556109,1,0,1,1
34713362,2,0,1,1
35051304,0,1,0,-1
35441526,0,1,0,-1
35465596,0,1,0,-1
35466620,4,0,1,1
35490978,0,1,0,-1
35590283,0,1,0,-1
35626475,0,1,0,-1
35757320,0,1,0,-1
35866054,0,1,0,-1
36116351,1,0,1,1
36412963,0,1,0,-1
36419991,0,1,0,-1
36487440,1,0,1,1
36493412,1,0,1,1
36510146,0,1,0,-1
36623013,0,1,0,-1
36730252,2,0,1,1
37255058,0,3,0,-1
37459590,0,1,0,-1
37501003,1,1,0.5,0
37874853,6,0,1,1
37881687,1,5,0.166667,-1
38156420,0,1,0,-1
38400130,4,4,0.5,0
38736974,2,0,1,1
39364684,0,2,0,-1
39682124,0,1,0,-1
39728435,0,2,0,-1
39812267,0,1,0,-1
39816275,1,0,1,1
40146181,1,0,1,1
40293464,0,1,0,-1
40316065,0,1,0,-1
40519997,0,1,0,-1
40878677,0,1,0,-1
40962194,0,1,0,-1
40997767,1,1,0.5,0
41085467,0,2,0,-1
41204528,0,1,0,-1
41292655,1,0,1,1
41337621,1,0,1,1
41468683,0,1,0,-1
41479334,0,1,0,-1
41747410,0,2,0,-1
41789292,0,1,0,-1
41821259,0,1,0,-1
41925345,0,1,0,-1
42389136,1,1,0.5,0
42407972,1,0,1,1
42707719,0,1,0,-1
42887031,0,1,0,-1
42896073,2,1,0.666667,1
42921216,1,2,0.333333,0
42938207,0,1,0,-1
42958829,1,0,1,1
43182702,0,2,0,-1
43261344,0,1,0,-1
43355844,1,0,1,1
43641364,0,1,0,-1
43885373,0,1,0,-1
44166798,0,1,0,-1
44361097,0,2,0,-1
44544222,0,1,0,-1
44685373,1,0,1,1
44699893,1,0,1,1
44728980,1,0,1,1
44835347,1,4,0.2,-1
45169955,0,1,0,-1
45527036,0,1,0,-1
45582904,0,1,0,-1
45632111,0,2,0,-1
45715838,0,1,0,-1
46078438,1,2,0.333333,0
46213956,0,1,0,-1
46303458,0,1,0,-1
46431088,0,1,0,-1
46549541,0,2,0,-1
46562247,1,0,1,1
46688460,0,1,0,-1
46822887,4,1,0.8,1
47289823,2,1,0.666667,1
47409343,0,1,0,-1
47469552,0,1,0,-1
47475039,0,4,0,-1
47685065,0,1,0,-1
47705588,0,1,0,-1
47916714,1,0,1,1
48132847,0,1,0,-1
48290701,0,2,0,-1
48626190,1,0,1,1
48926467,1,0,1,1
48956231,3,0,1,1
49279876,0,1,0,-1
49460512,1,0,1,1
49481642,0,1,0,-1
49591803,1,0,1,1
49593955,0,1,0,-1
49649077,1,0,1,1
49654153,7,1,0.875,1
49698134,0,1,0,-1
49811878,0,1,0,-1
50004938,0,1,0,-1
50055294,0,1,0,-1
50192480,1,0,1,1
50348344,1,0,1,1
50367908,0,1,0,-1
50657158,1,0,1,1
50682065,0,1,0,-1
51008528,0,1,0,-1
51241574,20,11,0.645161,1
51330975,0,1,0,-1
51381252,3,1,0.75,1
52154385,0,1,0,-1
52299545,1,1,0.5,0
52327900,1,0,1,1
52557443,0,1,0,-1
52701676,0,1,0,-1
52990482,0,1,0,-1
53044031,0,1,0,-1
53338746,0,2,0,-1
53429839,0,1,0,-1
53503202,0,5,0,-1
53789862,0,1,0,-1
54489465,0,1,0,-1
54756055,0,1,0,-1
54791458,0,1,0,-1
55011262,2,1,0.666667,1
55113967,0,1,0,-1
55186601,2,2,0.5,0
55219159,0,1,0,-1
55594930,0,1,0,-1
55911799,0,1,0,-1
56223278,0,1,0,-1
56539746,1,0,1,1
57068980,0,1,0,-1
57709461,0,1,0,-1
57945416,1,0,1,1
58360124,0,1,0,-1
58467371,0,1,0,-1
58766083,0,1,0,-1
58913244,1,0,1,1
59042511,1,0,1,1
59287889,0,1,0,-1
59440137,0,1,0,-1
60022825,0,2,0,-1
60496760,1,0,1,1
60937837,0,1,0,-1
61115931,0,1,0,-1
61126132,0,1,0,-1
61149653,0,1,0,-1
61336445,0,1,0,-1
61419696,1,0,1,1
61436584,0,1,0,-1
61597754,1,0,1,1
61914899,0,1,0,-1
62510409,1,3,0.25,-1
62894963,0,1,0,-1
63105173,1,2,0.333333,0
63144098,1,0,1,1
63362429,1,2,0.333333,0
63502107,0,1,0,-1
63604619,0,1,0,-1
64643056,33,18,0.647059,1
64672345,0,1,0,-1
64826919,0,1,0,-1
64933828,1,0,1,1
65045121,0,1,0,-1
65375759,0,1,0,-1
65698096,0,1,0,-1
65860206,1,3,0.25,-1
65957957,0,1,0,-1
66533920,0,1,0,-1
66750855,0,1,0,-1
67197351,0,1,0,-1
67332233,0,1,0,-1
67345697,1,0,1,1
67725191,0,1,0,-1
68577152,0,3,0,-1
69004966,0,6,0,-1
69042501,0,1,0,-1
69251428,0,1,0,-1
69329527,2,0,1,1
69361168,1,0,1,1
69773058,0,1,0,-1
69940000,0,1,0,-1
70255942,0,1,0,-1
70315912,1,0,1,1
70424993,0,1,0,-1
70468535,1,0,1,1
71080496,1,0,1,1
71271985,0,1,0,-1
71804710,0,2,0,-1
72073289,0,1,0,-1
72882689,1,0,1,1
73251272,1,0,1,1
73406718,1,1,0.5,0
73716850,2,0,1,1
73929665,0,1,0,-1
74014041,1,0,1,1
74144130,1,0,1,1
74186967,1,0,1,1
74264602,1,1,0.5,0
74361628,1,0,1,1
74382140,0,1,0,-1
75138076,1,1,0.5,0
75584076,1,0,1,1
76394861,0,1,0,-1
76453835,1,0,1,1
76628896,1,1,0.5,0
76858507,0,2,0,-1
77528520,1,0,1,1
78195200,0,1,0,-1
78302221,1,0,1,1
78584101,0,1,0,-1
78586909,0,1,0,-1
78665762,0,1,0,-1
79228319,0,1,0,-1
79238144,0,1,0,-1
80323736,0,1,0,-1
80687823,1,0,1,1
80804103,0,1,0,-1
80807165,0,1,0,-1
81122301,0,1,0,-1
81305054,1,1,0.5,0
81825702,0,1,0,-1
82048287,0,1,0,-1
82120358,0,1,0,-1
82726142,0,1,0,-1
83310721,0,1,0,-1
83521919,0,1,0,-1
83687045,0,1,0,-1
84014340,0,1,0,-1
85266441,0,1,0,-1
85867265,0,2,0,-1
85913912,0,1,0,-1
86002394,0,1,0,-1
86141342,0,2,0,-1
86753745,0,1,0,-1
86793368,0,1,0,-1
87087057,0,1,0,-1
87261221,1,0,1,1
87359651,0,1,0,-1
87416722,10,4,0.714286,1
87818409,7,7,0.5,0
88574375,0,1,0,-1
88734887,0,3,0,-1
88944711,1,0,1,1
89347280,0,1,0,-1
89457976,3,0,1,1
89570834,0,1,0,-1
89887215,1,0,1,1
90243293,0,1,0,-1
91279573,0,1,0,-1
91466927,0,1,0,-1
91493488,1,0,1,1
91774878,1,0,1,1
92771309,2,2,0.5,0
93652764,0,1,0,-1
93735135,1,0,1,1
93879982,0,1,0,-1
95747671,2,1,0.666667,1
96104822,0,1,0,-1
96501145,1,0,1,1
96625583,0,1,0,-1
97327765,0,3,0,-1
97474887,0,3,0,-1
97849124,0,2,0,-1
98057278,0,1,0,-1
98487877,0,1,0,-1
98627870,0,1,0,-1
99028224,1,0,1,1
99034397,1,0,1,1
99211591,0,1,0,-1
99238190,0,1,0,-1
100136358,0,2,0,-1
100629223,1,1,0.5,0
100936791,2,4,0.333333,0
101848151,0,3,0,-1
102287424,0,1,0,-1
102401151,0,1,0,-1
103065157,0,2,0,-1
103245739,0,1,0,-1
103394588,1,0,1,1
103849564,0,1,0,-1
105173441,0,1,0,-1
105485791,0,1,0,-1
106272927,1,0,1,1
106470258,0,1,0,-1
106788285,0,1,0,-1
107883101,0,1,0,-1
109065990,0,4,0,-1
109234928,2,0,1,1
109747548,0,1,0,-1
110363115,0,1,0,-1
110445334,0,1,0,-1
110710738,0,1,0,-1
110773874,0,1,0,-1
110827653,0,1,0,-1
110840071,0,1,0,-1
110906944,0,1,0,-1
111044562,0,1,0,-1
111157878,0,1,0,-1
112562263,1,0,1,1
112641607,1,0,1,1
112874216,1,0,1,1
113038982,0,2,0,-1
113164127,0,1,0,-1
114032121,0,2,0,-1
114075165,1,0,1,1
115393565,1,0,1,1
115514485,2,1,0.666667,1
115754870,0,1,0,-1
116520227,3,1,0.75,1
116625196,0,2,0,-1
117155939,0,2,0,-1
119106683,1,5,0.166667,-1
119294048,0,1,0,-1
119972954,6,3,0.666667,1
121146038,0,1,0,-1
121483664,0,2,0,-1
122261841,0,1,0,-1
122539413,0,1,0,-1
123093889,0,1,0,-1
123746182,0,1,0,-1
124227622,0,1,0,-1
124476322,1,2,0.333333,0
125486974,0,1,0,-1
125944392,0,2,0,-1
126400767,0,1,0,-1
126447030,0,1,0,-1
126486040,3,0,1,1
126629610,1,0,1,1
129673790,4,1,0.8,1
129964269,1,2,0.333333,0
130294479,1,0,1,1
130557513,0,1,0,-1
132231788,0,1,0,-1
132275243,0,1,0,-1
133081159,0,1,0,-1
133093395,0,1,0,-1
134196350,6,9,0.4,0
134963200,1,0,1,1
135604500,0,2,0,-1
136191905,1,1,0.5,0
136658558,0,1,0,-1
138168339,0,1,0,-1
138409823,0,1,0,-1
139687841,0,1,0,-1
140073314,0,1,0,-1
141084952,0,1,0,-1
142034504,0,1,0,-1
142614009,0,1,0,-1
142957691,1,1,0.5,0
143415291,1,0,1,1
143695063,1,0,1,1
145415898,0,1,0,-1
146332990,1,0,1,1
146765658,1,0,1,1
147090647,0,1,0,-1
147326828,0,1,0,-1
147754032,0,1,0,-1
148116121,0,1,0,-1
148653311,0,1,0,-1
149272318,0,2,0,-1
149282848,0,1,0,-1
149590738,0,1,0,-1
149913262,0,1,0,-1
150246405,1,0,1,1
150425432,0,1,0,-1
150671052,0,1,0,-1
151245126,0,1,0,-1
151295755,0,1,0,-1
153029181,0,9,0,-1
154380211,0,1,0,-1
154435961,0,1,0,-1
155954125,0,2,0,-1
156093276,1,0,1,1
156123647,0,5,0,-1
156464691,10,1,0.909091,1
157054921,1,0,1,1
157981564,0,1,0,-1
158128894,0,1,0,-1
158426909,3,0,1,1
158561160,0,2,0,-1
158613421,0,1,0,-1
159210283,0,2,0,-1
160241472,1,0,1,1
160396614,0,1,0,-1
162304163,2,3,0.4,0
162436508,0,1,0,-1
164075542,1,3,0.25,-1
164418122,0,1,0,-1
164536190,0,1,0,-1
166329578,0,1,0,-1
166710918,0,1,0,-1
166880898,0,1,0,-1
168683422,0,1,0,-1
168843567,2,0,1,1
169844049,0,1,0,-1
169962549,0,1,0,-1
171117515,0,1,0,-1
171606833,1,0,1,1
171643578,0,1,0,-1
171802941,20,3,0.869565,1
172869874,2,0,1,1
172887151,0,1,0,-1
173885254,0,1,0,-1
174958289,0,2,0,-1
175452918,0,1,0,-1
176165009,0,1,0,-1
176754253,1,0,1,1
176930329,1,0,1,1
176934206,0,1,0,-1
177584156,1,0,1,1
177886974,0,1,0,-1
179218353,1,0,1,1
179732982,3,0,1,1
180394227,1,0,1,1
180887271,1,0,1,1
181561712,0,1,0,-1
182251918,1,1,0.5,0
183294043,0,1,0,-1
183341278,0,10,0,-1
183368272,0,1,0,-1
187303839,0,1,0,-1
187721634,0,1,0,-1
189682666,0,1,0,-1
190361651,0,1,0,-1
190427235,0,1,0,-1
191692374,0,1,0,-1
192547775,0,1,0,-1
193395018,2,2,0.5,0
193725962,0,1,0,-1
193786214,1,0,1,1
194272236,0,1,0,-1
194732581,0,1,0,-1
195160252,0,1,0,-1
195271137,2,6,0.25,-1
195903035,1,0,1,1
196084805,0,1,0,-1
196994616,0,1,0,-1
200583835,0,2,0,-1
201059165,0,1,0,-1
201308621,0,1,0,-1
201394249,0,1,0,-1
201800640,0,1,0,-1
202934450,0,1,0,-1
203123011,18,7,0.72,1
203835503,0,1,0,-1
204832963,0,2,0,-1
205242337,2,1,0.666667,1
205480257,0,1,0,-1
206979151,0,1,0,-1
210181440,1,0,1,1
210238655,0,1,0,-1
