userid,rcount,nrcount,rumour_ratio,user_status
16753407,1,0,1,1
16807528,0,2,0,-1
16811829,0,1,0,-1
16827148,0,2,0,-1
16832632,0,1,0,-1
16834491,0,1,0,-1
16834659,17,2,0.894737,1
16887175,1,3,0.25,-1
16887934,0,1,0,-1
16893929,2,0,1,1
16900353,0,1,0,-1
16930489,1,1,0.5,0
16931360,0,1,0,-1
16935292,0,1,0,-1
16936858,2,2,0.5,0
16948493,1,2,0.333333,0
16955991,1,2,0.333333,0
16957390,0,1,0,-1
16960279,0,1,0,-1
16973333,18,49,0.268657,-1
16992416,0,2,0,-1
17001435,0,1,0,-1
17001490,0,1,0,-1
17004618,2,0,1,1
17027378,0,1,0,-1
17029979,0,1,0,-1
17045133,1,0,1,1
17060020,0,1,0,-1
17068692,0,5,0,-1
17072206,1,1,0.5,0
17073225,0,1,0,-1
17073325,0,2,0,-1
17093604,1,0,1,1
17152053,2,4,0.333333,0
17175213,0,1,0,-1
17175457,1,0,1,1
17316885,0,1,0,-1
17350250,0,1,0,-1
17354377,0,1,0,-1
17374906,0,1,0,-1
17383707,0,1,0,-1
17387561,0,1,0,-1
17441447,0,1,0,-1
17442320,0,1,0,-1
17447972,0,1,0,-1
17448965,0,1,0,-1
17463660,0,1,0,-1
17469289,2,2,0.5,0
17525171,0,2,0,-1
17527559,0,1,0,-1
17537467,1,12,0.0769231,-1
17641218,0,1,0,-1
17659340,1,0,1,1
17668544,0,1,0,-1
17672825,0,3,0,-1
17679977,0,1,0,-1
17693277,0,1,0,-1
17735875,0,1,0,-1
17741799,0,1,0,-1
17765045,0,1,0,-1
17782313,0,1,0,-1
17820367,1,0,1,1
17897698,0,1,0,-1
17919393,2,0,1,1
17945263,0,1,0,-1
17974481,0,1,0,-1
17975190,0,1,0,-1
17976370,0,1,0,-1
17983365,1,2,0.333333,0
17984709,0,1,0,-1
17994522,0,1,0,-1
17995040,0,8,0,-1
18018877,0,1,0,-1
18021754,0,1,0,-1
18040878,0,1,0,-1
18060885,1,0,1,1
18066812,0,1,0,-1
18101696,0,1,0,-1
18144581,0,1,0,-1
18145829,0,1,0,-1
18197912,0,1,0,-1
18206318,1,0,1,1
18207168,1,0,1,1
18213483,0,1,0,-1
18217574,1,0,1,1
18277355,1,1,0.5,0
18278257,0,1,0,-1
18294906,1,3,0.25,-1
18309277,0,1,0,-1
18424289,5,5,0.5,0
18435601,0,1,0,-1
18441335,0,1,0,-1
18479513,0,1,0,-1
18510860,1,5,0.166667,-1
18511475,0,2,0,-1
18523773,0,1,0,-1
18553134,1,0,1,1
18560045,0,1,0,-1
18576537,0,1,0,-1
18610936,0,2,0,-1
18622869,0,2,0,-1
18628451,0,2,0,-1
18631010,1,3,0.25,-1
18638090,0,2,0,-1
18643437,2,6,0.25,-1
18650093,0,3,0,-1
18655567,1,1,0.5,0
18668407,0,1,0,-1
18696855,0,2,0,-1
18711754,2,0,1,1
18725815,0,13,0,-1
18734884,0,1,0,-1
18839785,0,2,0,-1
18839937,0,1,0,-1
18841425,0,1,0,-1
18963809,0,1,0,-1
18965790,0,2,0,-1
18965916,1,1,0.5,0
18980276,0,1,0,-1
18991263,0,1,0,-1
18999969,20,10,0.666667,1
19000033,1,1,0.5,0
19013887,0,1,0,-1
19017675,0,3,0,-1
19038934,37,7,0.840909,1
19041310,0,1,0,-1
19057300,0,1,0,-1
19062754,0,1,0,-1
19077044,0,1,0,-1
19088288,0,1,0,-1
19114232,0,1,0,-1
19140457,0,1,0,-1
19150955,0,1,0,-1
19160138,1,0,1,1
19178965,0,1,0,-1
19209645,0,3,0,-1
19222164,0,3,0,-1
19240337,0,1,0,-1
19259102,0,1,0,-1
19278423,1,0,1,1
19292807,0,1,0,-1
19303691,0,1,0,-1
19317766,0,3,0,-1
19318739,1,0,1,1
19341389,0,2,0,-1
19346439,0,3,0,-1
19348870,0,1,0,-1
19379616,0,1,0,-1
19380829,1,0,1,1
19391273,0,1,0,-1
19468168,0,7,0,-1
19530437,0,1,0,-1
19533817,0,1,0,-1
19534873,0,1,0,-1
19630451,0,1,0,-1
19636948,21,8,0.724138,1
19662223,1,0,1,1
19673276,0,1,0,-1
19706851,0,1,0,-1
19737638,0,1,0,-1
19796721,0,1,0,-1
19806962,0,1,0,-1
19814041,0,1,0,-1
19835035,0,1,0,-1
19865053,0,1,0,-1
19881665,2,0,1,1
19897138,0,1,0,-1
19899606,0,2,0,-1
19906615,0,1,0,-1
19915842,0,1,0,-1
19929890,0,1,0,-1
19948174,1,0,1,1
19968074,0,1,0,-1
20043786,0,2,0,-1
20052487,0,2,0,-1
20098015,0,1,0,-1
20136892,0,2,0,-1
20159596,2,3,0.4,0
20188930,0,1,0,-1
20190311,0,1,0,-1
20197308,0,3,0,-1
20222791,0,1,0,-1
20295264,0,1,0,-1
20295763,0,1,0,-1
20304663,0,1,0,-1
20351594,0,1,0,-1
20374262,1,0,1,1
20375332,0,1,0,-1
20402945,1,1,0.5,0
20512260,0,1,0,-1
20548283,0,1,0,-1
20598137,1,0,1,1
20622594,0,1,0,-1
20633535,1,0,1,1
20639175,6,4,0.6,1
20646711,0,1,0,-1
20678866,0,2,0,-1
20748745,0,5,0,-1
20771519,0,1,0,-1
20772763,1,2,0.333333,0
20779110,0,2,0,-1
20843894,0,1,0,-1
20848139,0,1,0,-1
20878297,0,1,0,-1
20891396,0,3,0,-1
20973388,0,2,0,-1
21106414,1,0,1,1
21148293,0,1,0,-1
21182691,0,1,0,-1
21186391,0,1,0,-1
21212604,4,1,0.8,1
21220931,1,0,1,1
21282561,0,2,0,-1
21291400,1,0,1,1
21328706,0,1,0,-1
21344944,0,1,0,-1
21355321,0,1,0,-1
21360768,0,2,0,-1
21362105,0,1,0,-1
21368060,0,1,0,-1
21377384,0,1,0,-1
21439144,0,1,0,-1
21462959,0,1,0,-1
21467787,0,1,0,-1
21477475,0,2,0,-1
21522338,0,1,0,-1
21548431,1,4,0.2,-1
21622407,0,1,0,-1
21638203,0,1,0,-1
21642733,0,1,0,-1
21660529,1,1,0.5,0
21661279,0,1,0,-1
21728303,1,0,1,1
21733692,0,1,0,-1
21744712,1,3,0.25,-1
21748597,0,1,0,-1
21749564,1,1,0.5,0
21757965,1,0,1,1
21785215,0,1,0,-1
21866939,2,2,0.5,0
21879831,4,1,0.8,1
21924217,0,1,0,-1
21957401,1,0,1,1
21998314,0,1,0,-1
22021978,0,7,0,-1
22063600,0,1,0,-1
22092333,0,1,0,-1
22123727,1,0,1,1
22129280,2,0,1,1
22138134,1,1,0.5,0
22162815,0,1,0,-1
22192440,1,0,1,1
22240612,1,1,0.5,0
22280546,0,1,0,-1
22369602,0,1,0,-1
22416658,0,1,0,-1
22434517,0,1,0,-1
22443725,0,1,0,-1
22479281,0,1,0,-1
22516998,0,1,0,-1
22536395,0,2,0,-1
22568416,1,1,0.5,0
22578518,0,1,0,-1
22594051,1,0,1,1
22595904,0,1,0,-1
22596730,0,1,0,-1
22634051,0,1,0,-1
22650211,1,1,0.5,0
22657914,0,1,0,-1
22662704,0,1,0,-1
22700526,0,1,0,-1
22724717,1,0,1,1
22737226,0,1,0,-1
22799750,0,1,0,-1
22800916,0,1,0,-1
22837285,0,1,0,-1
22872643,1,0,1,1
22903265,0,3,0,-1
22930902,1,0,1,1
22931893,1,0,1,1
22968158,0,2,0,-1
22990962,1,0,1,1
22993014,10,1,0.909091,1
23041630,0,2,0,-1
23052167,0,1,0,-1
23055689,1,0,1,1
23100148,3,0,1,1
23125412,0,1,0,-1
23190207,0,1,0,-1
23286093,0,1,0,-1
23293734,0,1,0,-1
23398730,0,1,0,-1
23465218,0,1,0,-1
23569016,0,1,0,-1
23570520,0,2,0,-1
23583267,0,1,0,-1
23645988,0,1,0,-1
23655688,1,1,0.5,0
23745072,0,1,0,-1
23783692,0,1,0,-1
23796987,0,2,0,-1
23818581,1,1,0.5,0
23831448,3,7,0.3,0
23835021,0,1,0,-1
23888081,0,1,0,-1
23937894,3,11,0.214286,-1
23949317,0,1,0,-1
23950893,1,0,1,1
23963789,0,1,0,-1
23995748,2,4,0.333333,0
24000375,0,1,0,-1
24000965,5,2,0.714286,1
24006071,0,1,0,-1
24026321,0,1,0,-1
24057048,0,1,0,-1
24062457,0,1,0,-1
24069453,0,1,0,-1
24127595,0,1,0,-1
24138795,1,3,0.25,-1
24157295,0,1,0,-1
24165761,6,17,0.26087,-1
24187097,0,1,0,-1
24202701,1,0,1,1
24215395,1,0,1,1
24224425,0,2,0,-1
24340340,0,1,0,-1
24500377,0,1,0,-1
24502450,0,1,0,-1
24506246,2,4,0.333333,0
24630719,1,0,1,1
24668720,0,1,0,-1
24795163,0,1,0,-1
24824450,0,1,0,-1
24872724,0,1,0,-1
24925027,0,2,0,-1
25036511,1,0,1,1
25049056,6,1,0.857143,1
25058787,0,1,0,-1
25067168,4,2,0.666667,1
25106021,0,2,0,-1
25110374,0,4,0,-1
25178222,0,1,0,-1
25180828,0,1,0,-1
25190181,0,1,0,-1
25198840,0,1,0,-1
25210650,3,1,0.75,1
25235151,0,1,0,-1
25235198,1,0,1,1
25236963,0,2,0,-1
25291723,0,1,0,-1
25333609,1,0,1,1
25390350,0,1,0,-1
25446661,0,1,0,-1
25516222,2,2,0.5,0
25545470,1,1,0.5,0
25589776,1,0,1,1
25675905,0,2,0,-1
25777812,6,1,0.857143,1
25803703,0,1,0,-1
25808907,0,1,0,-1
25960136,0,1,0,-1
25977925,1,0,1,1
25999072,1,2,0.333333,0
26012202,0,1,0,-1
26015031,0,1,0,-1
26032912,0,1,0,-1
26040618,1,0,1,1
26165922,1,0,1,1
26168951,0,1,0,-1
26192631,0,1,0,-1
26214482,0,1,0,-1
26257166,1,0,1,1
26362666,0,1,0,-1
26409050,1,0,1,1
26514376,0,2,0,-1
26559241,0,1,0,-1
26566469,0,2,0,-1
26567591,0,2,0,-1
26577824,0,1,0,-1
26599982,0,1,0,-1
26642006,1,1,0.5,0
26654287,0,1,0,-1
26792275,0,1,0,-1
26898420,0,1,0,-1
27172787,0,2,0,-1
27187343,0,1,0,-1
27376958,0,2,0,-1
27453886,0,1,0,-1
27457454,0,4,0,-1
27487343,0,1,0,-1
27571535,0,1,0,-1
27581606,0,1,0,-1
27698625,0,1,0,-1
27725199,0,1,0,-1
27754737,0,3,0,-1
27761892,0,2,0,-1
27793335,0,1,0,-1
27801824,0,2,0,-1
27825918,1,0,1,1
27831488,2,0,1,1
27844479,0,1,0,-1
27917781,3,0,1,1
27931710,0,1,0,-1
27947088,2,1,0.666667,1
27964284,0,1,0,-1
27966935,0,4,0,-1
27970347,0,1,0,-1
27987687,0,1,0,-1
28096105,1,1,0.5,0
28124241,0,1,0,-1
28139873,0,1,0,-1
28186908,1,0,1,1
28197830,0,1,0,-1
28206390,0,1,0,-1
28279637,0,1,0,-1
28287525,1,0,1,1
28390516,0,1,0,-1
28406270,0,1,0,-1
28443608,0,2,0,-1
28673549,0,1,0,-1
28683184,0,1,0,-1
28695097,0,1,0,-1
28785486,30,20,0.6,1
28839148,0,1,0,-1
28986402,0,1,0,-1
28987332,0,1,0,-1
29148666,0,1,0,-1
29242390,0,1,0,-1
29264626,0,1,0,-1
29330030,2,2,0.5,0
29330577,0,1,0,-1
29460627,0,1,0,-1
29465136,0,1,0,-1
29488489,0,1,0,-1
29518466,1,0,1,1
29643550,2,0,1,1
29898052,1,0,1,1
29979814,1,4,0.2,-1
29995782,0,1,0,-1
30138572,0,1,0,-1
30160168,0,1,0,-1
30313925,0,1,0,-1
30342533,0,1,0,-1
30346204,1,0,1,1
30357467,1,0,1,1
30495613,0,1,0,-1
30599768,0,3,0,-1
30699754,1,2,0.333333,0
30775031,1,0,1,1
30817647,0,1,0,-1
30849103,1,0,1,1
30886757,0,1,0,-1
30920579,0,1,0,-1
30974408,0,1,0,-1
31069618,0,1,0,-1
31114386,0,1,0,-1
31135856,0,4,0,-1
31351557,0,1,0,-1
31352434,1,0,1,1
31511502,0,1,0,-1
31517981,0,1,0,-1
31540671,0,1,0,-1
31672638,0,1,0,-1
32002507,0,1,0,-1
32178047,0,1,0,-1
32272710,1,0,1,1
32405126,1,0,1,1
32677883,0,1,0,-1
32795568,1,0,1,1
33076804,0,1,0,-1
33092289,0,2,0,-1
33203801,0,1,0,-1
33235771,0,2,0,-1
33315010,0,4,0,-1
33388399,0,2,0,-1
33391760,0,1,0,-1
33407417,0,1,0,-1
33464913,0,1,0,-1
33519870,1,1,0.5,0
33798654,0,1,0,-1
33946296,0,1,0,-1
34002725,0,1,0,-1
34123611,1,0,1,1
34210188,0,1,0,-1
34262462,1,0,1,1
34310801,2,2,0.5,0
34556109,1,0,1,1
34655603,0,1,0,-1
34713362,4,3,0.571429,0
34726009,0,1,0,-1
35051304,0,1,0,-1
35441526,0,1,0,-1
35465596,0,1,0,-1
35466620,4,1,0.8,1
35490978,0,1,0,-1
35590283,0,1,0,-1
35626475,0,1,0,-1
35757320,0,1,0,-1
35773039,0,1,0,-1
35866054,0,1,0,-1
36048614,0,1,0,-1
36093269,0,1,0,-1
36104673,0,1,0,-1
36252186,0,1,0,-1
36311109,0,1,0,-1
36412963,0,1,0,-1
36419991,0,1,0,-1
36487440,1,0,1,1
36493412,1,0,1,1
36510146,0,1,0,-1
36623013,0,1,0,-1
36730252,2,0,1,1
37034483,0,3,0,-1
37072821,0,1,0,-1
37074513,0,1,0,-1
37255058,0,3,0,-1
37303498,0,1,0,-1
37501003,1,1,0.5,0
37628540,0,1,0,-1
37675954,0,1,0,-1
37874853,6,0,1,1
37881687,1,5,0.166667,-1
38142380,1,0,1,1
38156420,0,1,0,-1
38162820,0,1,0,-1
38291055,0,2,0,-1
38400130,1,2,0.333333,0
38708614,0,2,0,-1
38736974,2,0,1,1
38800236,0,1,0,-1
39364684,0,2,0,-1
39599748,0,1,0,-1
39609732,1,0,1,1
39682124,0,1,0,-1
39728435,0,2,0,-1
39750128,1,0,1,1
39812267,0,1,0,-1
39816275,1,0,1,1
40146181,1,0,1,1
40293464,0,1,0,-1
40316065,0,1,0,-1
40519997,0,1,0,-1
40641691,0,1,0,-1
40878677,0,1,0,-1
40962194,0,1,0,-1
40997767,1,1,0.5,0
41085467,0,2,0,-1
41203507,0,1,0,-1
41204528,0,2,0,-1
41292655,1,0,1,1
41337621,1,0,1,1
41468683,0,1,0,-1
41479334,0,1,0,-1
41542581,0,1,0,-1
41747410,0,2,0,-1
41789292,0,2,0,-1
41821259,0,1,0,-1
41925345,0,1,0,-1
42371615,0,1,0,-1
42389136,1,1,0.5,0
42407972,1,0,1,1
42467881,1,1,0.5,0
42707719,0,1,0,-1
42887031,0,1,0,-1
42896073,2,1,0.666667,1
42921216,1,2,0.333333,0
42938207,0,1,0,-1
42958829,1,0,1,1
42970367,0,1,0,-1
42972818,0,1,0,-1
43182702,0,2,0,-1
43261344,0,1,0,-1
43355844,1,0,1,1
43531759,0,1,0,-1
43568964,0,1,0,-1
43641364,0,1,0,-1
43885373,0,1,0,-1
44089820,0,1,0,-1
44148621,0,1,0,-1
44166798,0,1,0,-1
44317593,0,1,0,-1
44361097,0,3,0,-1
44425241,0,1,0,-1
44544222,0,1,0,-1
44685373,1,0,1,1
44699893,1,0,1,1
44835347,1,4,0.2,-1
45527036,0,1,0,-1
45564482,0,2,0,-1
45582904,0,1,0,-1
45632111,0,2,0,-1
45715838,0,1,0,-1
46017944,0,1,0,-1
46078438,1,6,0.142857,-1
46213956,0,1,0,-1
46303458,0,1,0,-1
46335511,0,1,0,-1
46376581,0,1,0,-1
46431088,0,1,0,-1
46549541,0,2,0,-1
46562247,1,0,1,1
46688460,0,1,0,-1
46775077,0,1,0,-1
46822887,4,1,0.8,1
47289823,2,1,0.666667,1
47318317,0,1,0,-1
47409343,0,1,0,-1
47448886,0,1,0,-1
47469552,0,1,0,-1
47475039,0,4,0,-1
47596039,0,1,0,-1
47617445,0,2,0,-1
47624589,1,6,0.142857,-1
47685065,0,4,0,-1
47705588,0,1,0,-1
47707475,0,1,0,-1
47722134,0,2,0,-1
47916714,1,0,1,1
47942585,0,1,0,-1
47992292,0,2,0,-1
48132847,0,1,0,-1
48290701,0,2,0,-1
48300067,0,2,0,-1
48322782,0,1,0,-1
48626190,1,0,1,1
48705816,1,1,0.5,0
48743186,0,2,0,-1
48893763,1,0,1,1
48956231,3,1,0.75,1
49279876,0,1,0,-1
49444292,0,1,0,-1
49460512,1,0,1,1
49481642,0,1,0,-1
49491544,0,1,0,-1
49591803,1,0,1,1
49592004,0,1,0,-1
49593955,0,1,0,-1
49595583,0,1,0,-1
49649077,1,0,1,1
49654153,7,1,0.875,1
49698134,0,1,0,-1
49811878,0,1,0,-1
49946953,0,1,0,-1
50004938,0,1,0,-1
50055294,0,1,0,-1
50192480,1,0,1,1
50221275,0,1,0,-1
50227161,0,1,0,-1
50295156,0,1,0,-1
50306637,0,1,0,-1
50348344,1,3,0.25,-1
50367908,0,2,0,-1
50657158,1,0,1,1
50682065,0,1,0,-1
51241574,32,16,0.666667,1
51330975,0,1,0,-1
51440872,0,1,0,-1
52154385,0,1,0,-1
52299545,1,1,0.5,0
52327900,1,0,1,1
52660746,0,1,0,-1
52701676,0,1,0,-1
52990482,0,1,0,-1
53044031,0,1,0,-1
53338746,0,2,0,-1
53429839,0,1,0,-1
53503202,0,5,0,-1
53789862,0,3,0,-1
54489465,0,1,0,-1
54791458,0,1,0,-1
55011262,2,1,0.666667,1
55113967,0,1,0,-1
55186601,1,1,0.5,0
55195680,0,1,0,-1
55219159,0,1,0,-1
55594930,0,1,0,-1
55911799,0,1,0,-1
56039856,0,1,0,-1
56223278,0,1,0,-1
56539746,1,0,1,1
56760430,0,1,0,-1
56961858,0,3,0,-1
57068980,0,1,0,-1
57709461,0,1,0,-1
57945416,1,0,1,1
58360124,0,1,0,-1
58371469,0,1,0,-1
58467371,0,1,0,-1
58766083,0,1,0,-1
59042511,1,0,1,1
59287889,0,1,0,-1
59440137,0,1,0,-1
59627487,0,1,0,-1
60022825,0,2,0,-1
60296618,0,2,0,-1
60496760,1,0,1,1
60937837,0,1,0,-1
61115931,0,1,0,-1
61126132,0,1,0,-1
61149653,0,1,0,-1
61336445,0,1,0,-1
61419696,1,0,1,1
61436584,0,1,0,-1
61451642,0,1,0,-1
61536089,0,1,0,-1
61597754,1,0,1,1
61914899,0,1,0,-1
62241187,0,1,0,-1
62510409,1,3,0.25,-1
62894963,0,1,0,-1
63105173,1,2,0.333333,0
63144098,1,0,1,1
63362429,1,2,0.333333,0
63502107,0,1,0,-1
63604619,0,1,0,-1
63863854,0,1,0,-1
64643056,54,24,0.692308,1
64826919,0,1,0,-1
64933828,1,0,1,1
65045121,0,3,0,-1
65260792,0,1,0,-1
65375759,0,1,0,-1
65698096,0,1,0,-1
65860206,1,3,0.25,-1
65957957,0,1,0,-1
66392518,0,1,0,-1
66533920,0,1,0,-1
66750855,0,1,0,-1
66967746,0,1,0,-1
67197351,0,2,0,-1
67305394,0,2,0,-1
67332233,0,1,0,-1
