"userid","rumour_ratio","sum_RR_following","following_count","avg_RR_following","avg_userRR_followingRR","userRR_OR_avgfollowingRR","user_status1","user_status2"
"52557443","0","33.8277","126","0.268474","0.134237","0.268474","-1","-1"
"54756055","0","1.30952","3","0.436508","0.218254","0.436508","-1","-1"
"55186601","0.5","4.56023","13","0.350787","0.425393","0.5","0","-1"
"58913244","0","1.32778","4","0.331944","0.165972","0.331944","-1","-1"
"64643056","0.692308","21.7984","70","0.311406","0.501857","0.692308","0","1"
"64672345","0","3.23533","9","0.359481","0.17974","0.359481","-1","-1"
"67345697","0","1.46666","8","0.183333","0.0916663","0.183333","-1","-1"
"69251428","0","2.09849","13","0.161422","0.0807112","0.161422","-1","-1"
"72882689","0","16.2413","63","0.257799","0.128899","0.257799","-1","-1"
"74144130","0","14.4313","53","0.272289","0.136144","0.272289","-1","-1"
"74264602","0","12.6938","68","0.186674","0.0933368","0.186674","-1","-1"
"76453835","0","14.8272","56","0.264772","0.132386","0.264772","-1","-1"
"77528520","0","12.8905","48","0.268552","0.134276","0.268552","-1","-1"
"78302221","0","9.07562","45","0.20168","0.10084","0.20168","-1","-1"
"81305054","0","4.99198","33","0.151272","0.0756361","0.151272","-1","-1"
"86141342","0","13.675","41","0.333537","0.166768","0.333537","-1","-1"
"87416722","0.828571","0.56","1","0.56","0.694286","0.828571","1","1"
"87818409","0.232558","26.6189","91","0.292515","0.262537","0.232558","-1","-1"
"89457976","0","24.4166","64","0.381509","0.190755","0.381509","-1","-1"
"91466927","0","3.625","12","0.302083","0.151042","0.302083","-1","-1"
"91493488","0","16.3304","72","0.226811","0.113406","0.226811","-1","-1"
"92771309","0","22.062","69","0.319739","0.15987","0.319739","-1","-1"
"93735135","0","9.60055","23","0.417415","0.208708","0.417415","-1","-1"
"95747671","0","1.13333","7","0.161904","0.0809521","0.161904","-1","-1"
"96625583","0","1","1","1","0.5","1","0","1"
"99034397","0","16.1784","95","0.170299","0.0851495","0.170299","-1","-1"
"99211591","0","1.52854","18","0.0849188","0.0424594","0.0849188","-1","-1"
"100936791","0","0.375","2","0.1875","0.09375","0.1875","-1","-1"
"110445334","0","26.8787","86","0.312543","0.156272","0.312543","-1","-1"
"112562263","0","11.0251","63","0.175002","0.0875008","0.175002","-1","-1"
"112874216","0","12.6751","84","0.150894","0.075447","0.150894","-1","-1"
"121146038","0","0.645161","1","0.645161","0.32258","0.645161","-1","-1"
"124476322","0","0.633333","2","0.316667","0.158333","0.316667","-1","-1"
"125944392","0","9.08176","24","0.378407","0.189203","0.378407","-1","-1"
"129964269","1","1.83333","10","0.183333","0.591667","1","1","1"
"130294479","0","2.7193","5","0.54386","0.27193","0.54386","-1","-1"
"134196350","0","2.44034","6","0.406723","0.203362","0.406723","-1","-1"
"142614009","0","1","1","1","0.5","1","0","1"
"143695063","0","9.51677","33","0.288387","0.144193","0.288387","-1","-1"
"146332990","0","35.3036","150","0.235357","0.117679","0.235357","-1","-1"
"150246405","0","11.9722","38","0.315057","0.157529","0.315057","-1","-1"
"155954125","0","18.7341","66","0.28385","0.141925","0.28385","-1","-1"
"157054921","0","28.1189","97","0.289886","0.144943","0.289886","-1","-1"
"157981564","0","9.44774","40","0.236193","0.118097","0.236193","-1","-1"
"158128894","0","7.20349","26","0.277057","0.138529","0.277057","-1","-1"
"162304163","0.25","0.590909","13","0.0454545","0.147727","0.25","-1","-1"
"177584156","0","42.1392","171","0.246428","0.123214","0.246428","-1","-1"
"182251918","1","9.15265","30","0.305088","0.652544","1","1","1"
"183294043","0","5.80288","22","0.263767","0.131884","0.263767","-1","-1"
"193786214","0","21.8597","69","0.316807","0.158404","0.316807","-1","-1"
"196994616","0","5.16364","22","0.234711","0.117355","0.234711","-1","-1"
"214007688","1","46.1271","113","0.408204","0.704102","1","1","1"
"215258085","0","4.07224","11","0.370204","0.185102","0.370204","-1","-1"
"216739115","0","8.47605","23","0.368524","0.184262","0.368524","-1","-1"
"220343896","0","0","0","0","0","0","-1","-1"
"223369343","0","6.91983","20","0.345991","0.172996","0.345991","-1","-1"
"225227311","0","10.4526","31","0.337182","0.168591","0.337182","-1","-1"
"227837742","0","5.31578","14","0.379699","0.189849","0.379699","-1","-1"
"236488883","0.5","27.8431","72","0.38671","0.443355","0.5","0","-1"
"240649814","0.5","3.91493","13","0.301148","0.400574","0.5","0","-1"
"255187660","0","29.2572","92","0.318013","0.159007","0.318013","-1","-1"
"256754533","0","0","5","0","0","0","-1","-1"
"271413771","0.25","27.4589","117","0.234691","0.242346","0.25","-1","-1"
"282335488","0","9.80658","27","0.363207","0.181603","0.363207","-1","-1"
"288283415","0","14.3918","69","0.208577","0.104288","0.208577","-1","-1"
"294379576","0","20.3216","63","0.322565","0.161283","0.322565","-1","-1"
"301309392","0","10.1584","35","0.29024","0.14512","0.29024","-1","-1"
"302564474","1","8.58793","18","0.477107","0.738554","1","1","1"
"326140439","0","10.3736","26","0.398985","0.199492","0.398985","-1","-1"
"328541805","0","3.7058","12","0.308817","0.154408","0.308817","-1","-1"
"330826792","0","2.96666","5","0.593332","0.296666","0.593332","-1","-1"
"333568300","0","0","0","0","0","0","-1","-1"
"335455570","0","1.75833","10","0.175833","0.0879165","0.175833","-1","-1"
"342692032","0","5.53687","19","0.291414","0.145707","0.291414","-1","-1"
"346924655","0","21.2486","74","0.287143","0.143572","0.287143","-1","-1"
"358136545","0","2.80631","18","0.155906","0.0779531","0.155906","-1","-1"
"364810202","0","49.2632","100","0.492632","0.246316","0.492632","-1","-1"
"366089337","0","8.38451","23","0.364544","0.182272","0.364544","-1","-1"
"375562803","0","0.268657","4","0.0671642","0.0335821","0.0671642","-1","-1"
"380648579","0.645161","4.06","14","0.29","0.46758","0.645161","0","-1"
"383733061","0","6.24381","25","0.249752","0.124876","0.249752","-1","-1"
"384438102","0.75","1.6","8","0.2","0.475","0.75","0","-1"
"403647191","1","12.2223","81","0.150893","0.575446","1","1","1"
"424120588","0","0","2","0","0","0","-1","-1"
"428140124","0","19.9871","47","0.425257","0.212629","0.425257","-1","-1"
"453030125","0","1.56286","19","0.0822558","0.0411279","0.0822558","-1","-1"
"455667047","0","1.69272","5","0.338544","0.169272","0.338544","-1","-1"
"487118986","0","0","3","0","0","0","-1","-1"
"497665754","0","4.83232","8","0.60404","0.30202","0.60404","-1","-1"
"525634151","0","3.16667","11","0.287879","0.14394","0.287879","-1","-1"
"564457556","0","15.1114","54","0.279841","0.13992","0.279841","-1","-1"
"575260236","0","1.3571","2","0.678548","0.339274","0.678548","-1","-1"
"827765124","0","2.64912","9","0.294347","0.147173","0.294347","-1","-1"
"856010760","0","13.1645","46","0.286185","0.143092","0.286185","-1","-1"
"940368062","0","9.89935","50","0.197987","0.0989935","0.197987","-1","-1"
"961974776","0","15.6142","46","0.339438","0.169719","0.339438","-1","-1"
"1020058453","0.466667","90.982","260","0.349931","0.408299","0.466667","0","-1"
"1263002017","1","23.6211","76","0.310804","0.655402","1","1","1"
"1310201424","0","8.97758","23","0.39033","0.195165","0.39033","-1","-1"
"1375289149","0","21.1774","49","0.432192","0.216096","0.432192","-1","-1"
"1449450966","0","0","0","0","0","0","-1","-1"
"1453757544","0","0","0","0","0","0","-1","-1"
"1462833583","0","2.99244","15","0.199496","0.099748","0.199496","-1","-1"
"1617876511","0","0","0","0","0","0","-1","-1"
"2163076560","0.0909091","5.43333","22","0.24697","0.168939","0.0909091","-1","-1"
"2180126766","0","8.12094","46","0.176542","0.0882711","0.176542","-1","-1"
"2280470022","0","7.97865","15","0.53191","0.265955","0.53191","-1","-1"
"2350218440","0","0","0","0","0","0","-1","-1"
"2402254161","0","0","0","0","0","0","-1","-1"
"2461887810","0.222222","0.268657","5","0.0537314","0.137977","0.222222","-1","-1"
"2487323707","0","8.52326","22","0.387421","0.19371","0.387421","-1","-1"
"2566535282","0.428571","35.0656","102","0.34378","0.386176","0.428571","0","-1"
"2754194395","0","0","2","0","0","0","-1","-1"
"2859156054","0","0","0","0","0","0","-1","-1"
"2937797170","0","0","4","0","0","0","-1","-1"
"2941152158","0","3.37662","14","0.241187","0.120594","0.241187","-1","-1"
"2962661709","0","4.003","36","0.111194","0.0555972","0.111194","-1","-1"
"3006168515","0","1.09122","3","0.363741","0.18187","0.363741","-1","-1"
"3010969478","0","0","1","0","0","0","-1","-1"
"3022045469","0","3.10606","25","0.124242","0.0621211","0.124242","-1","-1"
