"userid","rumour_ratio","sum_RR_following","following_count","avg_RR_following","avg_userRR_followingRR","userRR_OR_avgfollowingRR","user_status1","user_status2"
"12004852","0","4.70833","19","0.247807","0.123903","0.247807","-1","-1"
"12442992","0","0.5","1","0.5","0.25","0.5","-1","-1"
"12520212","0","9.5463","41","0.232837","0.116418","0.232837","-1","-1"
"12579352","0","6.07442","17","0.357319","0.178659","0.357319","-1","-1"
"12811952","0","26.6152","72","0.369656","0.184828","0.369656","-1","-1"
"13049362","1","8.65011","33","0.262125","0.631062","1","1","1"
"13393052","0","2.70833","15","0.180555","0.0902777","0.180555","-1","-1"
"13557782","0","0.958333","7","0.136905","0.0684524","0.136905","-1","-1"
"13557972","0","5.41013","27","0.200375","0.100188","0.200375","-1","-1"
"13829772","0","4.84706","13","0.372851","0.186425","0.372851","-1","-1"
"14090948","0","11.8802","28","0.424293","0.212146","0.424293","-1","-1"
"14155907","0","9.38817","44","0.213368","0.106684","0.213368","-1","-1"
"14173315","0.527778","15.1739","38","0.399313","0.463546","0.527778","0","-1"
"14267557","0","4.83333","22","0.219697","0.109848","0.219697","-1","-1"
"14289923","0","5.65591","20","0.282795","0.141398","0.282795","-1","-1"
"14319105","0","7.02862","22","0.319483","0.159741","0.319483","-1","-1"
"14321959","0","3.75","33","0.113636","0.0568182","0.113636","-1","-1"
"14392559","0","5.06667","16","0.316667","0.158333","0.316667","-1","-1"
"14404725","0","0.25","7","0.0357143","0.0178571","0.0357143","-1","-1"
"14464766","0","5.04043","28","0.180015","0.0900077","0.180015","-1","-1"
"14511951","0.375","46.9998","154","0.305194","0.340097","0.375","-1","-1"
"14526877","0","2.99032","17","0.175901","0.0879507","0.175901","-1","-1"
"14550221","0","0","9","0","0","0","-1","-1"
"14560097","0","42.0776","112","0.375693","0.187846","0.375693","-1","-1"
"14606079","0","7.36417","20","0.368209","0.184104","0.368209","-1","-1"
"14609435","0","2.90476","12","0.242063","0.121032","0.242063","-1","-1"
"14675395","0","1.5","7","0.214286","0.107143","0.214286","-1","-1"
"14677919","0","9.09309","33","0.275548","0.137774","0.275548","-1","-1"
"14700316","0","63.4161","235","0.269856","0.134928","0.269856","-1","-1"
"14715424","0","16.6959","42","0.397521","0.198761","0.397521","-1","-1"
"14717197","0","11.6387","36","0.323297","0.161649","0.323297","-1","-1"
"14722589","0","10.3961","32","0.324877","0.162438","0.324877","-1","-1"
"14764240","0","11.9543","35","0.341551","0.170776","0.341551","-1","-1"
"14782581","0","5.01933","16","0.313708","0.156854","0.313708","-1","-1"
"14806497","0","9.78095","22","0.444589","0.222294","0.444589","-1","-1"
"14849562","0","21.7001","60","0.361668","0.180834","0.361668","-1","-1"
"14855994","0","10.1462","56","0.181182","0.0905911","0.181182","-1","-1"
"14940354","0.571429","42.9841","126","0.341144","0.456286","0.571429","0","-1"
"14997555","0","3.44423","25","0.137769","0.0688845","0.137769","-1","-1"
"15108530","0","21.4027","64","0.334418","0.167209","0.334418","-1","-1"
"15164565","0.166667","16.4925","45","0.3665","0.266584","0.166667","-1","-1"
"15220768","1","9.49908","35","0.271402","0.635701","1","1","1"
"15249499","0","4.6","17","0.270588","0.135294","0.270588","-1","-1"
"15384969","0","2","18","0.111111","0.0555556","0.111111","-1","-1"
"15446531","0","0","11","0","0","0","-1","-1"
"15446551","0","11.1305","43","0.258849","0.129424","0.258849","-1","-1"
"15458694","0","42.9752","144","0.298439","0.149219","0.298439","-1","-1"
"15492359","0","6.6344","31","0.214013","0.107006","0.214013","-1","-1"
"15644999","0","3.39285","34","0.0997897","0.0498949","0.0997897","-1","-1"
"15667291","0","3.66667","22","0.166667","0.0833334","0.166667","-1","-1"
"15727317","0","18.9438","74","0.255997","0.127999","0.255997","-1","-1"
"15754281","0.529412","17.7975","43","0.413895","0.471654","0.529412","0","-1"
"15764415","0","1.19608","3","0.398693","0.199346","0.398693","-1","-1"
"15774048","0","2.58333","25","0.103333","0.0516666","0.103333","-1","-1"
"15837659","0","4.46704","13","0.343618","0.171809","0.343618","-1","-1"
"15871416","0","6.25497","25","0.250199","0.125099","0.250199","-1","-1"
"15888299","0","5.04621","27","0.186896","0.0934482","0.186896","-1","-1"
"15890403","0","1.15","6","0.191667","0.0958333","0.191667","-1","-1"
"15896580","0","22.7016","71","0.319741","0.15987","0.319741","-1","-1"
"15907183","0","9.73992","39","0.249742","0.124871","0.249742","-1","-1"
"15911806","0","9.23505","24","0.384794","0.192397","0.384794","-1","-1"
"15932715","0","0.333333","2","0.166666","0.0833332","0.166666","-1","-1"
"15951166","0","5.90834","22","0.268561","0.13428","0.268561","-1","-1"
"15951232","0","9.23067","21","0.439556","0.219778","0.439556","-1","-1"
"15956067","0","31.4873","141","0.223314","0.111657","0.223314","-1","-1"
"15996661","0","9.88262","33","0.299473","0.149737","0.299473","-1","-1"
"16012783","0.444444","20.7112","64","0.323613","0.384028","0.444444","0","-1"
"16031927","0.333333","37.3279","102","0.36596","0.349646","0.333333","-1","-1"
"16045547","0","0.322581","1","0.322581","0.16129","0.322581","-1","-1"
"16055389","0","0","2","0","0","0","-1","-1"
"16116288","0","12.1014","39","0.310292","0.155146","0.310292","-1","-1"
"16145763","0","5.78953","13","0.445349","0.222674","0.445349","-1","-1"
"16150136","0","9.25342","27","0.342719","0.17136","0.342719","-1","-1"
"16153562","0","4.21986","22","0.191812","0.0959059","0.191812","-1","-1"
"16164636","0","7.09899","28","0.253535","0.126768","0.253535","-1","-1"
"16253142","0","20.5816","73","0.28194","0.14097","0.28194","-1","-1"
"16269666","0","2","7","0.285714","0.142857","0.285714","-1","-1"
"16553638","0","7.18973","22","0.326806","0.163403","0.326806","-1","-1"
"16560657","0","5.49071","17","0.322983","0.161491","0.322983","-1","-1"
"16589206","0.333333","24.1326","131","0.184219","0.258776","0.333333","-1","-1"
"16593816","0","13.5654","38","0.356985","0.178493","0.356985","-1","-1"
"16650570","0","25.8558","70","0.369369","0.184685","0.369369","-1","-1"
"16661744","0","21.3404","61","0.349843","0.174922","0.349843","-1","-1"
"16834491","0","4.9012","21","0.233391","0.116695","0.233391","-1","-1"
"16893929","0","25.893","101","0.256367","0.128183","0.256367","-1","-1"
"16935292","0","42.7274","167","0.255853","0.127926","0.255853","-1","-1"
"16936858","0","6.44032","15","0.429355","0.214677","0.429355","-1","-1"
"16948493","0","2.26667","5","0.453334","0.226667","0.453334","-1","-1"
"16955991","0","40.052","170","0.2356","0.1178","0.2356","-1","-1"
"16960279","0","1.5","15","0.1","0.05","0.1","-1","-1"
"17068692","0","6.63616","19","0.349272","0.174636","0.349272","-1","-1"
"17072206","0","10.5","22","0.477273","0.238636","0.477273","-1","-1"
"17073225","0","4.89589","9","0.543987","0.271994","0.543987","-1","-1"
"17073325","0","6.7102","15","0.447347","0.223673","0.447347","-1","-1"
"17175457","0","1","7","0.142857","0.0714286","0.142857","-1","-1"
"17447972","0","15.7865","55","0.287028","0.143514","0.287028","-1","-1"
"17448965","0","1.5","4","0.375","0.1875","0.375","-1","-1"
"17537467","0.0833333","38.7589","141","0.274886","0.17911","0.0833333","-1","-1"
"17974481","0","1.16667","4","0.291667","0.145834","0.291667","-1","-1"
"17975190","0","2.66666","7","0.380951","0.190476","0.380951","-1","-1"
"17976370","0","13.9642","74","0.188705","0.0943527","0.188705","-1","-1"
"18040878","0","77.5758","358","0.216692","0.108346","0.216692","-1","-1"
"18066812","0","6.93333","26","0.266667","0.133333","0.266667","-1","-1"
"18197912","0","0","1","0","0","0","-1","-1"
"18294906","0","5.88379","15","0.392253","0.196126","0.392253","-1","-1"
"18510860","0.333333","12.674","42","0.301762","0.317547","0.333333","-1","-1"
"18511475","0","3.56728","16","0.222955","0.111478","0.222955","-1","-1"
"18523773","0","2.95455","7","0.422078","0.211039","0.422078","-1","-1"
"18560045","0","1.33333","18","0.0740739","0.0370369","0.0740739","-1","-1"
"18610936","0","1","4","0.25","0.125","0.25","-1","-1"
"18631010","0","2.60699","7","0.372428","0.186214","0.372428","-1","-1"
"18643437","0.333333","2.23333","15","0.148889","0.241111","0.333333","-1","-1"
"18655567","0","36.5492","132","0.276888","0.138444","0.276888","-1","-1"
"18839937","0","1.5","17","0.0882353","0.0441176","0.0882353","-1","-1"
"18841425","0","4.66842","14","0.333459","0.166729","0.333459","-1","-1"
"18963809","0","47.8077","177","0.2701","0.13505","0.2701","-1","-1"
"19088288","0","13.8276","34","0.406694","0.203347","0.406694","-1","-1"
"19160138","0","2.61889","4","0.654723","0.327362","0.654723","-1","-1"
"19209645","0","1.78333","11","0.162121","0.0810605","0.162121","-1","-1"
"19222164","0","6.04787","25","0.241915","0.120957","0.241915","-1","-1"
"19259102","0","3.48673","7","0.498105","0.249052","0.498105","-1","-1"
"19278423","0","4.34053","11","0.394594","0.197297","0.394594","-1","-1"
"19303691","0","0","1","0","0","0","-1","-1"
"19380829","0","25.9992","89","0.292126","0.146063","0.292126","-1","-1"
"19468168","0","23.3582","89","0.262452","0.131226","0.262452","-1","-1"
"19881665","1","33.0322","92","0.359046","0.679523","1","1","1"
"19948174","0","11.6783","37","0.31563","0.157815","0.31563","-1","-1"
"20351594","0","10.3053","34","0.303098","0.151549","0.303098","-1","-1"
"20374262","0","6.36417","18","0.353565","0.176783","0.353565","-1","-1"
"20639175","0.777778","16.2909","55","0.296198","0.536988","0.777778","0","1"
"20772763","0","28.3813","94","0.301929","0.150964","0.301929","-1","-1"
"20843894","0","1.4","3","0.466667","0.233333","0.466667","-1","-1"
"21148293","0","0","0","0","0","0","-1","-1"
"21344944","0","0","0","0","0","0","-1","-1"
"21377384","0","5.64905","20","0.282453","0.141226","0.282453","-1","-1"
"21462959","0","3.38333","9","0.375926","0.187963","0.375926","-1","-1"
"21638203","0","16.2879","50","0.325758","0.162879","0.325758","-1","-1"
"21728303","0","13.3697","43","0.310923","0.155462","0.310923","-1","-1"
"21757965","0","15.0797","48","0.314161","0.157081","0.314161","-1","-1"
"21785215","0","26.1373","99","0.264013","0.132007","0.264013","-1","-1"
"21879831","0","46.418","177","0.262249","0.131124","0.262249","-1","-1"
"21957401","0","6.53219","18","0.3629","0.18145","0.3629","-1","-1"
"22063600","0","2.98924","17","0.175838","0.0879188","0.175838","-1","-1"
"22416658","0","1.87754","13","0.144426","0.0722131","0.144426","-1","-1"
"22700526","0","4.63807","14","0.331291","0.165645","0.331291","-1","-1"
"22903265","0","4.09111","9","0.454568","0.227284","0.454568","-1","-1"
"22990962","0","7.59087","17","0.446522","0.223261","0.446522","-1","-1"
"23125412","0","8.84705","28","0.315966","0.157983","0.315966","-1","-1"
"23645988","0","2.20833","14","0.157738","0.0788689","0.157738","-1","-1"
"23831448","0","2.05","13","0.157692","0.0788461","0.157692","-1","-1"
"23995748","0","39.2187","147","0.266794","0.133397","0.266794","-1","-1"
"24000375","0","0","0","0","0","0","-1","-1"
"24138795","0","14.8599","35","0.424569","0.212284","0.424569","-1","-1"
"24165761","1","3.23597","12","0.269664","0.634832","1","1","1"
"24340340","0","6.37361","39","0.163426","0.0817129","0.163426","-1","-1"
"24500377","0","0","7","0","0","0","-1","-1"
"24795163","0","6.62976","20","0.331488","0.165744","0.331488","-1","-1"
"24872724","0","2.275","7","0.325","0.1625","0.325","-1","-1"
"24925027","0","10.1622","37","0.274654","0.137327","0.274654","-1","-1"
"25110374","0","4.08333","12","0.340278","0.170139","0.340278","-1","-1"
"25178222","0","5.14487","14","0.36749","0.183745","0.36749","-1","-1"
"25236963","0","9.74578","26","0.374838","0.187419","0.374838","-1","-1"
"25446661","0","5.29444","21","0.252116","0.126058","0.252116","-1","-1"
"25545470","0","8.45012","24","0.352088","0.176044","0.352088","-1","-1"
"26015031","0","6.5","14","0.464286","0.232143","0.464286","-1","-1"
"26165922","0","3.07143","24","0.127976","0.0639881","0.127976","-1","-1"
"26362666","0","18.6247","67","0.277981","0.13899","0.277981","-1","-1"
"26514376","0","2.5","9","0.277778","0.138889","0.277778","-1","-1"
"26559241","0","38.2389","142","0.269288","0.134644","0.269288","-1","-1"
"26567591","0","1.33333","9","0.148148","0.0740739","0.148148","-1","-1"
"26642006","0","18.7935","76","0.247283","0.123642","0.247283","-1","-1"
"26792275","0","10.8729","49","0.221896","0.110948","0.221896","-1","-1"
"26898420","0","8.88571","25","0.355429","0.177714","0.355429","-1","-1"
"27172787","0","8.75919","19","0.46101","0.230505","0.46101","-1","-1"
"27376958","0","6.55263","15","0.436842","0.218421","0.436842","-1","-1"
"27698625","0","0","4","0","0","0","-1","-1"
"27754737","0","9.91667","44","0.225379","0.112689","0.225379","-1","-1"
"27761892","0","2.66667","5","0.533333","0.266667","0.533333","-1","-1"
"27793335","0","8.98689","36","0.249636","0.124818","0.249636","-1","-1"
"27801824","0","7.82423","23","0.340184","0.170092","0.340184","-1","-1"
"27966935","0","0","0","0","0","0","-1","-1"
"28390516","0","9.50299","21","0.452523","0.226262","0.452523","-1","-1"
"28406270","0","3","17","0.176471","0.0882353","0.176471","-1","-1"
"28683184","0","0","0","0","0","0","-1","-1"
"28785486","0.568627","13.9453","32","0.435791","0.502209","0.568627","0","1"
"29330030","0","37.1334","115","0.322899","0.16145","0.322899","-1","-1"
"29488489","0","1","1","1","0.5","1","0","1"
"29643550","0","3.39052","9","0.376725","0.188362","0.376725","-1","-1"
"29898052","0","15.908","36","0.441889","0.220944","0.441889","-1","-1"
"29979814","0.25","5.64047","56","0.100723","0.175361","0.25","-1","-1"
"29995782","0","0.783333","13","0.0602564","0.0301282","0.0602564","-1","-1"
"30342533","0","1.85454","5","0.370909","0.185455","0.370909","-1","-1"
"30357467","0","1.375","3","0.458333","0.229167","0.458333","-1","-1"
"30599768","0","0.25","7","0.0357143","0.0178571","0.0357143","-1","-1"
"30920579","0","0","1","0","0","0","-1","-1"
"31069618","0","0.5","7","0.0714286","0.0357143","0.0714286","-1","-1"
"31352434","0","2.48787","9","0.276431","0.138215","0.276431","-1","-1"
"31517981","0","0","1","0","0","0","-1","-1"
"32178047","0","4.49032","33","0.13607","0.0680352","0.13607","-1","-1"
"33092289","0","26.6528","82","0.325034","0.162517","0.325034","-1","-1"
"33235771","0","23.2685","76","0.306165","0.153083","0.306165","-1","-1"
"33391760","0","3.50881","10","0.350881","0.175441","0.350881","-1","-1"
"33519870","1","13.2028","41","0.32202","0.66101","1","1","1"
"34123611","0","2.68039","27","0.0992737","0.0496368","0.0992737","-1","-1"
"34556109","0","3.03333","15","0.202222","0.101111","0.202222","-1","-1"
"35490978","0","0","1","0","0","0","-1","-1"
"35590283","0","0","0","0","0","0","-1","-1"
"35866054","0","2.68529","8","0.335662","0.167831","0.335662","-1","-1"
"36487440","0","14.8909","53","0.280961","0.140481","0.280961","-1","-1"
"36493412","0","14.2435","48","0.29674","0.14837","0.29674","-1","-1"
"36510146","0","12.1735","44","0.27667","0.138335","0.27667","-1","-1"
"37255058","0","14.8245","35","0.423557","0.211779","0.423557","-1","-1"
"37501003","0","4.71111","34","0.138562","0.069281","0.138562","-1","-1"
"38736974","0","11.7567","29","0.405405","0.202703","0.405405","-1","-1"
"40146181","0","7.43445","41","0.181328","0.090664","0.181328","-1","-1"
"40293464","0","6.64967","17","0.391157","0.195579","0.391157","-1","-1"
"40997767","0","0","1","0","0","0","-1","-1"
"41204528","0","4.78334","16","0.298959","0.149479","0.298959","-1","-1"
"41292655","0","0.666667","5","0.133333","0.0666667","0.133333","-1","-1"
"41747410","0","34.5701","79","0.437596","0.218798","0.437596","-1","-1"
"41821259","0","0","2","0","0","0","-1","-1"
"42389136","0","5.82782","17","0.342813","0.171407","0.342813","-1","-1"
"42707719","0","12.4841","58","0.215243","0.107622","0.215243","-1","-1"
"42921216","0","13.1789","32","0.411842","0.205921","0.411842","-1","-1"
"42938207","0","1.5","9","0.166667","0.0833333","0.166667","-1","-1"
"43182702","0","13.1817","41","0.321505","0.160752","0.321505","-1","-1"
"43261344","0","5","19","0.263158","0.131579","0.263158","-1","-1"
"44361097","0","0","3","0","0","0","-1","-1"
"45527036","0","0","0","0","0","0","-1","-1"
"45582904","0","8.22941","23","0.357801","0.1789","0.357801","-1","-1"
"46303458","0","20.0667","42","0.477779","0.238889","0.477779","-1","-1"
"46549541","0","4.25833","10","0.425833","0.212916","0.425833","-1","-1"
"46562247","0","3.87141","11","0.351946","0.175973","0.351946","-1","-1"
"46822887","0","2.58333","12","0.215277","0.107639","0.215277","-1","-1"
"47475039","0","8.76357","59","0.148535","0.0742675","0.148535","-1","-1"
"48132847","0","0","6","0","0","0","-1","-1"
"48290701","0","1","2","0.5","0.25","0.5","-1","-1"
"49698134","0","33.0622","110","0.300565","0.150283","0.300565","-1","-1"
"50192480","0","1.5","7","0.214286","0.107143","0.214286","-1","-1"
"50367908","0","0","0","0","0","0","-1","-1"
"50682065","0","1.88333","6","0.313889","0.156944","0.313889","-1","-1"
"51330975","0","15.0525","41","0.367135","0.183568","0.367135","-1","-1"
"52154385","0","1.23333","5","0.246667","0.123333","0.246667","-1","-1"
"52299545","0","1.075","7","0.153571","0.0767857","0.153571","-1","-1"
"52701676","0","9.94501","34","0.2925","0.14625","0.2925","-1","-1"
"53429839","0","30.2779","103","0.293961","0.14698","0.293961","-1","-1"
"53503202","0","41.9772","164","0.255959","0.127979","0.255959","-1","-1"
"55113967","0","14.2333","28","0.508332","0.254166","0.508332","-1","-1"
"56539746","0","12.6932","30","0.423108","0.211554","0.423108","-1","-1"
"57068980","0","2.66667","5","0.533333","0.266667","0.533333","-1","-1"
"59042511","0","1.76667","4","0.441667","0.220834","0.441667","-1","-1"
"61149653","0","5.5","17","0.323529","0.161765","0.323529","-1","-1"
"61419696","0","1.9","5","0.38","0.19","0.38","-1","-1"
"62510409","0","6.06115","18","0.336731","0.168365","0.336731","-1","-1"
"63144098","0","8.18787","28","0.292424","0.146212","0.292424","-1","-1"
"63502107","0","16.6789","49","0.340386","0.170193","0.340386","-1","-1"
"64643056","0.647059","25.1871","69","0.365031","0.506045","0.647059","0","1"
"65375759","0","7.6","28","0.271429","0.135714","0.271429","-1","-1"
"65698096","0","12.1429","38","0.319551","0.159775","0.319551","-1","-1"
"65860206","0","0.375","4","0.09375","0.046875","0.09375","-1","-1"
"65957957","0","1.15","3","0.383333","0.191667","0.383333","-1","-1"
"66533920","0","27.3193","117","0.233498","0.116749","0.233498","-1","-1"
"66750855","0","5.96565","29","0.205712","0.102856","0.205712","-1","-1"
"69004966","0","6.36939","38","0.167616","0.0838078","0.167616","-1","-1"
"69329527","1","25.9646","99","0.262269","0.631134","1","1","1"
"69773058","0","7.14902","27","0.264779","0.132389","0.264779","-1","-1"
"69940000","0","11.6647","30","0.388823","0.194412","0.388823","-1","-1"
"70255942","0","1.4","2","0.7","0.35","0.7","0","-1"
"71271985","0","3","5","0.6","0.3","0.6","-1","-1"
"72073289","0","2.99865","14","0.214189","0.107095","0.214189","-1","-1"
"73251272","0","1.90263","7","0.271804","0.135902","0.271804","-1","-1"
"73716850","0","5.03681","28","0.179886","0.089943","0.179886","-1","-1"
"73929665","0","4.96986","10","0.496986","0.248493","0.496986","-1","-1"
"78665762","0","4.6669","22","0.212132","0.106066","0.212132","-1","-1"
"79228319","0","7.19493","19","0.378681","0.18934","0.378681","-1","-1"
"84014340","0","10.2333","26","0.393588","0.196794","0.393588","-1","-1"
"85867265","0","17.3892","65","0.267526","0.133763","0.267526","-1","-1"
"85913912","0","4.93568","15","0.329045","0.164523","0.329045","-1","-1"
"87359651","0","9.19631","48","0.19159","0.0957949","0.19159","-1","-1"
"89887215","0","37.6332","123","0.305961","0.15298","0.305961","-1","-1"
"93879982","0","11.7771","32","0.368034","0.184017","0.368034","-1","-1"
"97327765","0","19.6158","68","0.288468","0.144234","0.288468","-1","-1"
"97474887","0","12.5689","44","0.285657","0.142828","0.285657","-1","-1"
"97849124","0","3.49444","16","0.218403","0.109201","0.218403","-1","-1"
"100136358","0","0.25","6","0.0416667","0.0208333","0.0416667","-1","-1"
"101848151","0","0","1","0","0","0","-1","-1"
"102287424","0","0","4","0","0","0","-1","-1"
"103394588","0","5.71644","23","0.248541","0.124271","0.248541","-1","-1"
"109065990","0","3.52071","14","0.25148","0.12574","0.25148","-1","-1"
"109747548","0","6.90659","26","0.265638","0.132819","0.265638","-1","-1"
"110363115","0","26.4104","101","0.26149","0.130745","0.26149","-1","-1"
"110773874","0","19.9085","65","0.306285","0.153143","0.306285","-1","-1"
"111157878","0","9.09345","20","0.454672","0.227336","0.454672","-1","-1"
"112641607","0","0","1","0","0","0","-1","-1"
"113038982","0","26.7861","93","0.288023","0.144011","0.288023","-1","-1"
"114032121","0","1.68788","16","0.105492","0.0527461","0.105492","-1","-1"
"116520227","0","6.93453","24","0.288939","0.144469","0.288939","-1","-1"
"116625196","0","1","5","0.2","0.1","0.2","-1","-1"
"119294048","0","0.9","2","0.45","0.225","0.45","-1","-1"
"119972954","0","8.1","22","0.368182","0.184091","0.368182","-1","-1"
"123093889","0","1.3383","8","0.167287","0.0836437","0.167287","-1","-1"
"124227622","0","1","5","0.2","0.1","0.2","-1","-1"
"132275243","0","1.83333","15","0.122222","0.061111","0.122222","-1","-1"
"133081159","0","8.26155","23","0.359198","0.179599","0.359198","-1","-1"
"135604500","0","4.81488","19","0.253415","0.126707","0.253415","-1","-1"
"138168339","0","7.91217","41","0.19298","0.0964899","0.19298","-1","-1"
"138409823","0","6.98333","18","0.387963","0.193981","0.387963","-1","-1"
"142034504","0","0","0","0","0","0","-1","-1"
"145415898","0","2.18333","11","0.198485","0.0992423","0.198485","-1","-1"
"147326828","0","1","8","0.125","0.0625","0.125","-1","-1"
"149272318","0","3.66666","27","0.135802","0.0679011","0.135802","-1","-1"
"151245126","0","1","2","0.5","0.25","0.5","-1","-1"
"154380211","0","7.19984","22","0.327265","0.163633","0.327265","-1","-1"
"156093276","0","2.64706","8","0.330882","0.165441","0.330882","-1","-1"
"158426909","0","3.71889","16","0.232431","0.116215","0.232431","-1","-1"
"158561160","0","4.73047","15","0.315365","0.157682","0.315365","-1","-1"
"158613421","0","0","0","0","0","0","-1","-1"
"159210283","0","6.33536","40","0.158384","0.079192","0.158384","-1","-1"
"160241472","0","11.9544","23","0.519758","0.259879","0.519758","-1","-1"
"162436508","0","2.60833","19","0.137281","0.0686403","0.137281","-1","-1"
"164536190","0","0.708333","7","0.10119","0.0505952","0.10119","-1","-1"
"166329578","0","29.3957","106","0.277318","0.138659","0.277318","-1","-1"
"166710918","0","3.56787","11","0.324352","0.162176","0.324352","-1","-1"
"166880898","0","1.92857","4","0.482143","0.241071","0.482143","-1","-1"
"168843567","0","3.71111","18","0.206173","0.103086","0.206173","-1","-1"
"169962549","0","0","4","0","0","0","-1","-1"
"172869874","0","4.63399","19","0.243894","0.121947","0.243894","-1","-1"
"176165009","0","0","2","0","0","0","-1","-1"
"176934206","0","1.66667","5","0.333334","0.166667","0.333334","-1","-1"
"179218353","0","2.99865","23","0.130376","0.065188","0.130376","-1","-1"
"179732982","0","10.0833","42","0.240079","0.120039","0.240079","-1","-1"
"183341278","0","11.9559","55","0.217381","0.10869","0.217381","-1","-1"
"183368272","0","0.871212","3","0.290404","0.145202","0.290404","-1","-1"
"190427235","0","7.55461","35","0.215846","0.107923","0.215846","-1","-1"
"192547775","0","6.92296","19","0.364366","0.182183","0.364366","-1","-1"
"193395018","0","14.1086","45","0.313524","0.156762","0.313524","-1","-1"
"195271137","0","12.9559","38","0.340945","0.170472","0.340945","-1","-1"
"200583835","0","12.0333","27","0.445678","0.222839","0.445678","-1","-1"
"201059165","0","2","6","0.333333","0.166667","0.333333","-1","-1"
"201308621","0","1.5","4","0.375","0.1875","0.375","-1","-1"
"203835503","0","0","0","0","0","0","-1","-1"
"213518581","0","6.0111","34","0.176797","0.0883985","0.176797","-1","-1"
"214205356","0.5","3.52745","13","0.271343","0.385671","0.5","0","-1"
"214622133","0","0.833333","7","0.119048","0.0595238","0.119048","-1","-1"
"215694545","0","22.1256","75","0.295008","0.147504","0.295008","-1","-1"
"216299334","0.5","16.4543","65","0.253143","0.376572","0.5","0","-1"
"220023810","0","7.63296","29","0.263205","0.131603","0.263205","-1","-1"
"222982321","0","18.4285","54","0.341269","0.170634","0.341269","-1","-1"
"223995226","0","8.43","36","0.234167","0.117083","0.234167","-1","-1"
"225235528","0","4.16666","25","0.166666","0.0833332","0.166666","-1","-1"
"227491174","0","1","2","0.5","0.25","0.5","-1","-1"
"228120405","0","4.29706","15","0.286471","0.143235","0.286471","-1","-1"
"230527949","0","6.24192","27","0.231182","0.115591","0.231182","-1","-1"
"231094495","0","14.3284","52","0.275546","0.137773","0.275546","-1","-1"
"232851192","0","29.8452","100","0.298452","0.149226","0.298452","-1","-1"
"235610395","0","1","3","0.333333","0.166667","0.333333","-1","-1"
"236488883","0.25","26.9946","66","0.40901","0.329505","0.25","-1","-1"
"237606548","0","7.93802","30","0.264601","0.1323","0.264601","-1","-1"
"239509917","0","6.50319","19","0.342273","0.171137","0.342273","-1","-1"
"244452760","0","63.4757","222","0.285927","0.142963","0.285927","-1","-1"
"245689692","0","7.46574","32","0.233304","0.116652","0.233304","-1","-1"
"246682858","0","1.44444","9","0.160493","0.0802467","0.160493","-1","-1"
"252868465","0","4.67622","21","0.222677","0.111339","0.222677","-1","-1"
"253186785","0","32.1548","88","0.365396","0.182698","0.365396","-1","-1"
"256363817","0","8.47019","34","0.249123","0.124562","0.249123","-1","-1"
